SDSS_Names_14,Plate_14,Mjd_14,Fiber_14,Mbh_14,Mbh_err_14,Lbol_14,Quality_Lbol_14,Redd_14,Quality_Redd_14
114337.62+584730.5,6967,56447,324,8.755138425024137,0.059794205978887675,46.65312520841241,0,-0.24189230301296413,0
125506.13+154226.4,6982,56444,276,9.62191636279313,0.032679922431889406,46.88574575815982,0,-0.8760496910345471,0
125959.63+474444.5,7142,56567,900,9.424826805688927,0.20468962503682514,46.670857744061095,0,-0.8938481480290701,10
131755.51+474612.8,4383,55881,780,7.910583030683982,0.23063533093089716,46.55748211201916,0,0.5070199949339375,0
081152.22+410232.4,4644,55922,560,9.63480889938251,0.06469557058155749,46.77610677122423,0,-0.9985812145595201,0
080159.04+295000.6,5291,55947,206,8.117888688277754,0.10753944756233533,46.591836333929244,0,0.33406855925025153,-999
100028.41+612929.1,5345,56010,648,9.58763413926656,0.09581176177358873,46.91807744589701,0,-0.8094357797707873,10
081300.85+310622.6,5776,56010,764,9.26022118167496,0.030746478825694375,46.67903222149325,0,-0.7210680465829463,0
080658.23+273448.0,5796,56274,696,8.749895435515558,0.017865322273024956,46.70867122162129,0,-0.18110330029550967,0
004727.76+071919.2,6280,56570,818,9.88118437266797,0.12631149502751982,47.135708200718895,0,-0.8853552583503143,0
135726.39+250447.5,6298,56208,814,10.044264030532366,0.158752292682912,47.030634147817366,0,-1.1535089691162386,10
101851.68+182212.5,6414,56306,586,9.386117057963306,0.03345094541626518,46.73701660036478,0,-0.7889795439997621,0
090642.11+183428.5,6442,56369,936,9.485307529198284,0.09245825947188466,46.705803392893586,0,-0.9193832227059372,0
130443.84+214131.0,6514,56487,690,8.747795056301381,0.03801936475693935,46.79019604605254,0,-0.09747809665007716,-999
115213.92+640452.7,6631,56364,652,10.505662982298759,0.23664206028264237,47.48558456048806,0,-1.1599575082119404,0
102814.87+074815.0,6673,56419,298,9.486384033790529,0.2915002093427978,46.64715468712132,0,-0.9791084330704454,10
122454.06+365638.9,6726,56394,708,9.939663498949642,0.15176771854755516,47.18003286002852,0,-0.8995097253223624,0
085813.11+345623.3,7108,56686,130,9.09458294846542,0.033080191526232317,46.88901193601484,0,-0.3454500988518206,0
104023.57+104132.1,7123,56726,84,9.050927089838552,0.21997816819684402,46.830332627074256,0,-0.3604735491655352,0
082309.80+140259.5,7296,57046,253,8.982004107794207,0.1263460655049469,46.888878238550085,0,-0.23300495564536136,0
142536.12-001702.2,8433,57488,710,8.336866034022377,0.4343943504510976,46.943334481468895,0,0.46658936104527976,-999
134942.00+604409.0,7640,57311,820,8.923609859263237,0.1280378914072967,46.750916921334145,0,-0.31257202433033104,0
025658.75-025333.1,4873,55926,6,9.281494253769761,0.07205218959727812,47.05342996268159,0,-0.3679433774894091,0
005437.62-013944.6,5119,55836,452,8.67009847206838,0.20845121455078294,46.88241995388088,0,0.07244239541125802,0
023719.39-015349.8,5794,56282,658,9.418071032001063,0.06708812861379378,46.75836733240614,0,-0.7995827859961634,0
095458.97+544607.0,5887,56035,640,9.402691175864934,0.019226673935718027,47.16913046841346,0,-0.37343979385271636,-999
094611.28+315322.2,5973,56067,621,8.28006928010779,0.41207878404314885,46.68261140026034,0,0.2626630337513127,0
005143.87+212350.2,6179,56221,608,9.220060233387025,0.038940773457070185,46.67608213232387,0,-0.6838571874643941,0
095659.99+480235.1,6425,56298,238,9.699182367710144,0.2869477896299989,46.99083557494489,0,-0.8482258791664937,0
110338.25+355231.5,6760,56425,237,8.874826804766702,0.03887577658799311,46.65177024809701,0,-0.362935643070932,0
125815.31+510823.0,7032,56471,57,9.366494524668589,0.03433446241467686,46.7962369050449,0,-0.7101367060249278,0
085129.27+101310.7,7104,56711,396,9.351110942254717,0.020753989826240802,47.1382258913463,0,-0.3527641373096541,0
080039.99+300644.4,7448,56739,461,9.942372743466585,0.04602035995157188,47.36754045489031,0,-0.7147113749775136,0
002732.80+312835.0,7156,56959,287,9.498460914619404,0.028865825763018566,46.905177385325445,0,-0.7331626156951981,-999
000156.35+333053.3,4535,55860,361,9.607039173698205,0.15525243338457628,46.81112976333149,0,-0.9357884967679501,0
135617.80-001830.2,5021,55863,256,9.38730816609096,0.12693860868337933,46.696366378075794,0,-0.8308208744164052,0
131641.33+341944.8,5061,55806,332,8.649038560330897,0.024347697746657848,46.856326088021284,0,0.0674084412891477,0
092504.14+490553.9,5346,55955,726,9.678698649289963,0.014050474207752336,47.51194236868163,0,-0.30663536700957134,0
112300.93+530404.6,5431,56011,816,9.572272097958175,0.015003743674192504,46.838026286116715,0,-0.8741248982426982,0
080328.38+294232.1,5739,55976,876,9.971312826553339,0.06563409412897002,47.06318136384302,0,-1.048010549111556,0
101755.49+451329.2,5874,56039,226,8.98659075322175,0.17040475260282184,46.66686777604204,0,-0.4596020635809489,0
113448.31+333105.2,5968,56356,900,9.560858293327986,0.05695292441982477,46.972893744022144,0,-0.72784363570708,0
131103.20+551354.3,6032,56067,287,9.008288774398952,0.01488556560665456,46.90552331040831,0,-0.24264455039187827,0
123024.84+000954.8,6035,56076,164,9.157337498593497,0.12718093956901494,46.87707052629675,0,-0.42014605869798777,-999
001014.54+021624.5,6258,56238,653,9.000018328000081,0.014163658073294632,46.67280014061282,0,-0.4670972737884985,0
090724.68+275416.1,6422,56328,186,9.236847134851697,0.093323492473479,46.71357991344498,0,-0.6631463078079545,0
003604.09-025633.3,6599,56567,770,8.557151865123405,0.03540545455447851,46.622795879473856,0,-0.07423507205078834,0
114804.51+452413.1,6625,56386,247,9.223167261099901,0.051857000569995315,46.87578476402424,0,-0.4872615834769009,0
114908.70+572708.4,6688,56412,164,9.23008119701461,0.030819081514222444,46.83510856390193,0,-0.534851719513915,0
093646.67+303733.6,6705,56636,660,9.040846990355655,0.035031224004678924,46.65227781925612,0,-0.5284482575007737,0
115410.60+214904.3,6741,56394,304,9.285465356807412,0.033536245062515735,46.84038491087964,0,-0.584959532329009,0
111825.43+153449.5,6832,56426,200,9.88984832752515,0.21055758711114447,46.92298039592858,0,-1.1067470179978063,0
115535.94+392719.5,6986,56717,408,8.677842084861442,0.9500554075623644,46.82351581029158,0,0.0057946390289006664,0
093504.64+221454.3,7108,56686,550,9.134561501260112,0.04473615085822556,46.745635733579334,0,-0.5288048540820168,0
010911.24+264348.8,7147,56574,14,8.885493643367557,0.02017205476930638,47.00236441344566,0,-0.0230083163231339,0
075631.62+122953.4,4687,56369,698,9.780784647266028,0.08866701569644833,46.96065167275071,0,-0.9600120609165598,10
092809.58+584030.5,5371,55976,100,8.176663827684848,0.11008258052902072,46.72108098661294,0,0.40453807252685253,0
095342.64+275832.9,5378,56011,648,9.926891449676948,0.023739436638286867,47.26353459604339,0,-0.8032359400347941,0
112337.55+555348.9,5414,56014,434,9.270475776640927,0.07521685839605065,46.69396904003308,0,-0.7163858230090839,0
112954.57+374426.2,5456,55980,792,8.701582865153041,0.06755691274782762,46.77963257502115,0,-0.06182937653313304,0
020138.52+312707.0,5773,56009,698,9.51514955355031,0.0935657178865192,46.78087369232094,0,-0.8741549476306113,0
083802.86+462813.8,5778,56328,936,7.64978265827784,3.353516552004371,46.8507918045262,0,1.061130059847124,11
085235.86+242635.8,5793,56337,962,9.915787447238,0.066297080207299,47.15415950156126,0,-0.9015070320779782,10
111052.74+482121.0,5895,56046,536,9.351089066813431,0.08788144102326237,47.15532497370482,0,-0.3356431795098481,0
113043.24+444138.1,5975,56334,200,9.789470050648331,0.0528722044655542,46.968880920114124,0,-0.9604682169354463,0
130332.58+524227.7,6050,56089,672,9.444320812264898,0.01670487528789841,46.910201672492015,0,-0.6739982261741224,0
091846.23+572708.6,6408,56329,406,9.493004392367514,0.09042660849883971,46.496949947551954,0,-1.1359335312167982,0
090211.16+412026.5,6427,56328,518,9.56442945268412,0.06874319284808086,46.77136293640887,0,-0.9329456026764884,0
121734.85+394004.3,6715,56449,236,9.371371745684419,0.06926663040055867,46.72746845812868,0,-0.7837823739569744,0
125639.62+374136.5,6736,56366,256,9.582386832882275,0.06005651856532588,46.54668474950847,0,-1.1755811697750416,0
105316.72+584220.6,6825,56717,38,9.323731173408856,0.18884750046679913,46.819422843217296,0,-0.6441874165927982,0
013343.31+002142.4,6882,56541,110,9.400277981344617,0.14995626299444792,46.66838012635723,0,-0.871776941388628,0
014358.56+312921.9,7045,56577,118,9.159190305001218,0.048169609734352234,46.70573670047571,0,-0.5933326909267453,0
084506.26+102447.1,7110,56746,604,7.666000862935061,0.2809284039465124,46.68118306883389,0,0.8753031194975892,10
124605.96+164943.4,7137,56566,931,9.2248358732909,0.06004679403739105,46.82496508159442,0,-0.5397498780977177,0
142949.88+651003.4,7579,56954,742,8.762981166718529,0.01823470961488931,46.719563515582756,0,-0.18329673753701142,-999
004535.70+190149.1,7615,56977,481,9.694559347811547,0.12642254184566112,46.6907987469963,0,-1.143639687216485,0
001817.06+062017.9,4663,55893,248,9.521223506438854,0.04341769533930663,47.06884114216454,0,-0.5922614506755561,0
024454.68-015532.2,4867,55924,790,9.631142466444219,0.10065930243361024,46.74568612076617,0,-1.0253354320792845,0
122313.98+433612.1,5052,55857,94,9.25599489293459,0.07166294744980065,46.85749371181719,0,-0.5383802675186368,0
131555.71-032131.2,5174,56047,680,9.414044274187782,0.06674962604277068,46.826855851953724,0,-0.7270675086352975,0
074305.47+422013.5,5182,56341,90,9.21045141534697,0.03272551835450674,46.89387695751086,0,-0.45645354423734663,-999
025849.49+002612.0,5309,55929,867,9.497674909412089,0.1318919120020518,47.07400306370872,0,-0.5635509321046045,0
080859.81+274840.3,5319,55953,762,9.289423374827313,0.13381690823322365,46.95162076870684,0,-0.47768169252171344,0
081006.39+523003.2,5322,56003,632,9.337177107656146,0.05679983174725461,46.59871400593888,0,-0.8783421881185041,0
023838.15+031011.5,5325,55980,598,9.276784494063804,0.07593809977386724,46.781236184561656,0,-0.6354273959033866,0
085159.80+484403.6,5338,56002,464,9.013796492327318,0.027516929674095334,46.897381568261075,0,-0.25629401046748174,0
100421.99+132905.9,5347,56008,40,9.584891855023663,0.028306366231094896,47.00829271018869,0,-0.7164782312362111,-999
082658.55+410807.6,5810,56358,320,8.805648711747502,0.21845556775333574,47.05728092400341,0,0.11175312585466732,0
141238.64+631726.5,6129,56301,567,8.775114756813053,0.01718284351510638,46.89003407894126,0,-0.024959764273029802,0
123641.91+434749.7,6166,56181,66,9.526043013462303,0.07115024372279559,46.747612206564625,0,-0.9183098932989165,0
002646.07+245750.0,6259,56565,852,9.480892182406981,0.10127806746310432,47.120627460036495,0,-0.5001438087717248,0
011924.93+282054.2,6275,56245,158,9.685510471356203,0.11286462165034346,46.8374191178093,0,-0.9879704399481445,0
102039.25+201243.9,6443,56367,472,8.60923776846667,0.03107592653235165,46.80142257976994,0,0.052305724902032134,0
113803.76+044919.5,6496,56363,745,9.0770770123898,0.039873824866195534,46.93250947912329,0,-0.2844466196677492,0
074635.13+421932.3,7290,57073,174,9.531134199201205,0.08875217843749508,46.6735637496182,0,-0.9974495359842469,0
114039.23+364130.8,8220,57432,156,9.261410628596328,0.1262511424764273,46.8004987340595,0,-0.600790980938065,0
142506.52+093847.4,7606,56977,274,9.265275386114709,0.031416784176166,46.685098269381065,0,-0.7200562031348829,0
003153.83+005916.1,4419,55867,178,9.02277182053816,0.14004675981392137,46.949244556699945,0,-0.21340635023945442,0
122933.06+305511.2,5206,56033,737,9.28383218739835,0.019910784441731333,47.076182830097814,0,-0.34752844370177455,0
075204.01+345711.3,5294,55922,464,9.38019161600294,0.03641376219549428,46.78973367676511,0,-0.7303370256390683,0
101234.64+334749.8,5333,56001,237,9.631148657248996,0.06247677646831785,46.9465496677574,0,-0.8244780758928327,0
094938.39+073642.8,5358,56016,840,9.173193151861785,0.0179135842030622,46.989319532081694,0,-0.3237527061813294,0
091253.47+333632.5,5380,55980,736,9.19874405908728,0.06795675825725872,46.909820738084235,0,-0.4288024074042839,0
040441.53-062942.7,5715,56657,186,9.463434339181115,0.03732616365381507,46.99574187835788,0,-0.6075715472244703,0
094059.10+421821.6,5871,56041,44,9.268597518152411,0.033406978206292195,46.77607287334743,0,-0.6324037312062193,0
101253.21-014344.4,5877,56041,526,9.295472119533777,0.052156261744256076,47.26994232226982,0,-0.1654088836651955,0
090804.96+511618.2,5888,56041,100,9.197478467865473,0.01795780486333226,46.99017754087686,0,-0.3471800133898545,0
141153.94+205716.0,5963,56191,600,9.234797466638486,0.06665472440939386,46.62681849848962,0,-0.7478580545501058,0
010554.32+012007.3,6185,56217,66,9.52590539524073,0.021016892452292425,47.19716360547497,0,-0.468620876167,0
004118.61+134609.4,6202,56266,927,9.660189654514635,0.07591691009018778,46.64879979667408,0,-1.1512689442417905,-999
103320.29+584224.9,6478,56341,758,9.7745881868989,0.039593429528030945,47.15981840154843,0,-0.7546488717517105,0
123954.07+351521.5,6589,56536,114,9.388042067843493,0.031928594281421564,46.86162360146214,0,-0.6662975527825897,0
111225.40+353721.9,6625,56386,161,9.142056795984125,0.022934188319210916,47.09089658280044,0,-0.19103929958492402,0
093853.58+380622.6,6700,56384,854,9.275027073230358,0.05518990153988049,46.70360612023188,0,-0.7113000393997152,0
113754.42+272841.3,6797,56426,952,9.40766672413773,0.024559176078648295,46.7476734105324,0,-0.799872400006569,0
013202.20+054922.6,7236,56605,505,8.471678719447015,0.3635621061288998,46.75190906336996,0,0.1403512575217042,-999
084018.17+463527.3,4873,55926,602,9.85125266719229,0.031216969284187168,47.20305387669176,0,-0.7880778769017668,0
011659.27-010524.1,5112,55895,456,9.086379257406632,0.02156722378768811,46.99927108093322,0,-0.22698726287465132,0
124040.83+460911.2,5192,56066,643,9.064756268254605,0.15610656862995512,46.703153460793395,0,-0.501481893862449,0
080007.92+411055.4,5304,55925,368,9.249488568637855,0.023170802227521266,46.82283496224807,0,-0.5665326927910198,0
083628.46+121711.2,5314,55952,792,9.788138748578733,0.06931920046230723,47.20960625280499,0,-0.7184115821749837,0
101219.76+374614.6,5329,55946,234,8.720401080590124,0.020234979475139164,46.69416256174903,0,-0.1661176052423309,-999
132155.88+220729.7,5478,56014,574,9.693593772911022,0.13065028972285864,46.78252602515859,0,-1.0509468341536723,10
013244.18-005852.6,5696,55946,416,9.401292808393789,0.07432771423301969,46.85112194656254,0,-0.6900499482324848,0
095926.61+311822.4,5969,56069,40,9.070451897479403,0.025341510710318985,46.852352510182996,0,-0.3579784736976458,0
114130.76+561712.8,5978,56073,138,9.281805608410878,0.017545591385483204,47.01952186310375,0,-0.40216283170836864,0
122908.13+384201.9,6022,56076,596,8.944256240744304,0.05241500083410472,46.65094446554193,0,-0.43319086160360964,0
124421.26+380030.2,6050,56089,842,9.435583287256444,0.2992332131547262,46.62717525214543,0,-0.9482871215122552,0
080217.17+363745.6,6467,56270,826,9.69974062883645,0.06554310075196661,46.773813709088984,0,-1.065806006148705,10
014732.74+011106.3,7378,56715,216,9.293312929096109,0.06161762803141452,46.704525311978394,0,-0.7286667035189539,0
012844.67+171758.8,7629,56988,686,9.384160155972241,0.03212442127945321,46.79536512067225,0,-0.7286741217012286,0
080716.14+303046.9,8283,57064,794,9.264398537249,0.11108070990703336,46.60643354807177,0,-0.7978440755784694,0
082428.14+362308.3,5325,55980,176,10.112347284472667,0.06870621627015619,46.7829615406668,0,-1.4692648302071094,10
111524.05+160347.4,5399,55956,372,8.953044447129745,0.0249629168743625,46.785483265323,0,-0.3074402682079818,-999
082259.91+304755.0,5723,56597,263,8.871504811974072,0.0325439347943967,46.84012033060469,0,-0.17126356777061966,0
021224.03-044916.2,5794,56282,420,9.270272020990884,0.01783610584659271,46.7421147377469,0,-0.6680363696452202,0
131649.39+334029.7,6300,56449,46,8.804212009292566,0.015273781662081464,46.86831456318884,0,-0.07577653250496587,0
091211.82+383339.4,6402,56334,936,9.2536921077178,0.040391569231765456,46.53809020347917,0,-0.8554809906398672,0
003128.75+012847.6,7620,56904,832,9.608452437094227,0.8684329629300158,46.83261455531411,0,-0.9157169681813572,14
113632.70+394035.1,4713,56044,612,9.67582447717288,0.0369594384734203,47.09199191359036,0,-0.7237116499837556,0
004018.21+005530.9,5114,55883,238,8.994698928220636,0.07384391143797205,46.50700809719494,0,-0.6275699174269339,0
083018.36+513803.4,5289,55893,616,10.173598447942013,0.16047402961171456,47.06255176272842,0,-1.250925771614833,-999
082808.06+303636.6,5302,55896,334,9.415435557700096,0.13703026174178146,46.648233785965374,0,-0.9070808581359611,0
093206.16+325842.9,5340,56011,104,9.148380759588054,0.160527833143942,46.61887674698323,0,-0.6693830990060602,0
114412.21+331423.1,5418,56037,362,10.007115620247717,0.15941409147031083,47.0750959249805,0,-1.0718987816684535,10
121225.15+575026.3,5470,56008,252,9.19917769158343,0.03428544325403133,46.590827143878684,0,-0.748229634105984,0
135721.52+083917.0,5480,56001,572,9.229565658669852,0.06790051069587612,46.63778760441799,0,-0.7316571406531037,0
022752.56-003147.2,5494,55857,234,9.595455118470253,0.06538694149842272,46.6640518141797,0,-1.0712823906917919,0
102618.32+494033.1,5898,56045,360,9.342272144241571,0.052945390166178496,46.84569842876848,0,-0.6364528018743308,0
114311.48+371607.3,5984,56337,304,8.402402634948134,0.0563974176162926,46.85474155695027,0,0.31245983560090085,0
125418.42+133756.9,6023,56069,357,9.669394064057172,0.020595768929615996,47.01635723912904,0,-0.7929159113293685,0
130613.84+381153.8,6139,56192,682,9.241529999704102,0.06366521735738957,46.6871512923744,0,-0.6942577937309392,-999
085702.88+502133.5,6419,56331,100,9.93972920784188,0.1251979215215262,46.892946586265076,0,-1.1866617079780435,10
091249.01+281945.2,6459,56273,114,9.589397533229853,0.02923058623212422,47.06959807008106,0,-0.6596785495500355,0
104742.03+522331.5,6670,56389,814,9.580508279515719,0.0670851934572179,46.68284192752633,0,-1.0375454383906249,-999
121741.94+340119.1,6710,56416,254,8.453328815342836,0.8684331084400233,46.73678613834111,0,0.14357823659703497,-999
113832.08+421957.2,6801,56487,98,9.43785231889841,0.02103282145893293,47.14746247504834,0,-0.4302689302513053,0
113928.10+505655.1,7118,56686,388,9.25747504752831,0.035670252919073844,46.85329567867092,0,-0.5440584552586306,0
121823.07+404318.6,7142,56567,429,9.132124261434349,0.02958761271841541,46.82065531079804,0,-0.4513480370375495,0
132335.35+402140.6,4377,55828,452,9.456834772347868,0.057044476478194155,46.84516560540557,0,-0.7515482533435379,0
075622.41+494901.0,5292,55926,422,8.972133946680584,0.057078086766556964,46.79416653208364,0,-0.3178465009981794,-999
091414.25+524751.4,5381,56009,250,9.416002153389341,0.020881749355655708,47.03157411457589,0,-0.5243071252146907,0
124055.56+284829.5,5472,55976,186,9.158755769326481,0.023439324036172444,46.82301332506326,0,-0.4756215306644621,0
004858.29-084210.6,5703,56190,572,9.786898885488599,0.08080590117915828,47.00329591172479,0,-0.9234820601650463,0
113541.98+382311.3,6002,56104,438,9.087141545604004,0.058543962680381666,46.66407446042983,0,-0.5629461715754119,0
103319.63+442219.6,6008,56093,839,8.781865319168302,0.031152101986830553,46.72772088933721,0,-0.19402351623232772,0
131233.96+212625.8,6046,56096,870,8.989867577811097,0.028720927638509752,46.982616932514325,0,-0.14712973169801039,0
135815.42+152739.7,6306,56535,113,9.6470316797551,0.018954049835245138,47.018782034050375,0,-0.7681287321059643,0
104321.88+591254.2,6635,56370,328,9.324141059654757,0.02816352561679585,46.93726643268368,0,-0.5267537133723171,0
093603.60+150946.6,6701,56367,798,9.561967255841848,0.19374464855785628,46.76715751202909,0,-0.9346888302140003,0
124618.58+184055.2,6708,56452,781,9.723989800081826,0.03904344038658307,46.954851790586815,0,-0.9090170958962497,0
103538.28+090942.3,6710,56416,566,9.318831510535837,0.052174574571409844,46.643876268788055,0,-0.8148343281490203,0
115534.93+473645.1,6724,56416,218,9.021078452319024,0.09064387416961563,46.73889950587294,0,-0.42205803284731946,-999
103858.00+414545.4,6808,56443,381,9.264709142550853,0.026472864943684556,47.034114695979206,0,-0.37047353297288604,0
012927.15+000934.7,7164,56597,152,9.208235967425903,0.01647301145065143,46.775870232388634,0,-0.572244821438508,0
131457.03+373649.7,7653,57306,538,9.20351004452436,0.15288759352397396,46.67272318452671,0,-0.6706659463988897,-999
081444.75+503901.0,5157,55923,916,9.082281169860401,0.023661642858749228,46.831656888815665,0,-0.39050336744597486,0
074405.38+330425.5,5313,55973,326,8.99761499837659,0.3841886799606044,46.471408191403654,0,-0.6660858933741755,0
094308.95+463027.0,5364,56000,618,9.352913698884695,0.026736555973728753,46.95402378718519,0,-0.5387689981007411,0
085311.64+074454.1,5383,56013,24,9.011080616584067,0.0359602523295591,46.95388608706041,0,-0.19707361592489475,0
111239.60+504537.4,5392,56010,708,9.76664696705631,0.03323311034873499,47.13378365758321,0,-0.7727423958743406,0
105558.78+295530.9,5405,56010,590,9.618219307056533,0.07771382876139238,46.874848968552584,0,-0.8832494249051878,0
005202.30+354509.6,5700,56245,250,10.074980747780621,0.16899470687441684,46.77710926956454,0,-1.4377505646173196,0
103044.54+515306.9,5855,56088,134,9.292427902150735,0.06164900755963553,46.75546570219666,0,-0.6768412863553143,0
091305.43+452807.2,5875,56038,310,9.174956116511133,0.046965717724081715,46.74315199182767,0,-0.5716832110846984,-999
110536.48+093257.3,5896,56047,868,9.167491178514624,0.18929501804394833,46.647477102496346,0,-0.6598931624195166,0
141329.52+405516.7,6138,56598,306,9.366123149847297,0.10132002879842181,46.743931532528144,0,-0.7620707037203919,0
122838.36+033528.1,6291,56209,384,9.736878611374488,0.023437491855653865,47.12536926025061,0,-0.7513884375251189,0
095615.03+482429.4,6437,56340,24,9.705028984221132,0.10754613930901667,46.84745616304368,0,-0.9974519075786895,0
113820.11+363404.5,6484,56358,650,9.266808410978193,0.05996854496957779,46.606391058642906,0,-0.8002964387365257,0
113711.17+553549.8,6682,56390,120,8.999405042082234,0.42088550960548043,46.765700935043384,0,-0.37358319344008895,0
004147.89+004022.7,7055,56576,938,9.62659094887038,0.014921534445024108,46.95102478910389,0,-0.8154452461677286,-999
012538.59+155149.8,7132,56565,816,9.072047706025872,0.12283288057940607,46.81827719199536,0,-0.3936496004317542,-999
003635.11+243221.1,7169,56628,760,9.760623415133708,0.5128365727057848,47.045672485739445,0,-0.8548300157955017,0
123426.40+395906.5,5166,56065,238,9.802722763391484,0.08051760774730587,47.20815076217713,0,-0.7344510876155966,0
093659.11+164528.4,5374,55947,220,9.63099587819181,0.043947990169132874,46.87974948724092,0,-0.8911254773521265,0
112119.94+094051.1,5394,56001,606,8.51479740793186,0.7731354810117431,46.874579523380056,0,0.21990302904695713,0
125317.06+125221.6,5468,56014,818,9.721307850168742,0.05947876830345728,46.806514784439756,0,-1.0546721521302251,10
074040.01+202957.0,5725,56625,344,9.510942236310653,0.016278127763863462,46.89514737267781,0,-0.7556739500340798,-999
103149.36+371055.2,5896,56047,194,9.050208062648805,0.02183657546614347,46.67950447624337,0,-0.5105826728066704,0
120524.49+525151.9,5997,56309,300,9.359713391861753,0.060674137924326105,46.58345177874399,0,-0.9161406995189997,0
122211.66+404047.2,6291,56209,584,8.698299245986611,0.027938956199615877,46.825976402072634,0,-0.012201930315216191,0
091444.72+372012.1,6706,56385,417,8.74101230185968,0.6586827167948525,46.72420046712109,0,-0.15669092113982522,0
115217.01+584459.7,6750,56367,360,9.165725033636175,0.024717318132940067,46.65448834706612,0,-0.6511157729712932,0
085416.19+185753.6,6974,56442,574,9.538982962110145,0.041543004379780514,46.73015612426924,0,-0.9487059242421411,0
010213.80+013634.1,7685,57062,532,8.941940041185847,0.08616852176753001,47.34213648504505,0,0.2603173574579677,0
001559.33+294643.8,4552,55884,408,8.560879802255123,0.053586417831203485,46.59118557611096,0,-0.10957331254540222,-999
123140.49+060800.6,4973,56042,885,9.435928041482278,0.03142310636196009,46.77164311807917,0,-0.8041640098043478,0
142048.66+375755.3,4973,56042,954,9.79400300892528,0.08028179761997255,46.933798315146895,0,-1.0000837801796243,0
124351.41+391603.6,4975,56037,876,9.524867880480596,0.13323603659592495,46.78914358986849,0,-0.8756033770133469,0
141119.77+412903.4,5038,56235,258,9.443500968536576,0.018986817119109767,46.84807666247546,0,-0.7353033924623579,-999
010855.78+242715.0,5695,56191,838,9.085418662348616,0.02177044287448819,46.5970458880015,0,-0.6282518607483515,0
132933.96+393341.4,6017,56075,136,9.45740673462673,0.035236811679623455,46.90330821068909,0,-0.6939776103388785,0
123836.45+380134.6,6042,56101,334,9.575030330440816,0.11424120852716524,46.78837503908022,0,-0.9265343777618327,0
140343.03+441331.8,6050,56089,754,9.296301375231762,0.03154742198974465,46.7158365738322,0,-0.7203438878008015,0
001354.83+150721.9,6174,56243,284,9.8288494253242,0.10110612883469024,47.08668175616514,0,-0.8820467555602979,0
134144.69+492839.6,6318,56186,342,8.853758287307073,0.11109553024578274,46.74899741641529,0,-0.24463995729301943,-999
100405.28+462637.8,6418,56354,754,9.245614702600129,0.03938180866459195,46.96122992631016,0,-0.42426386269120736,0
111439.95+460239.6,6626,56330,8,9.640155744947835,0.06198712101791609,47.02986595187827,0,-0.7501688794708025,0
104903.32+243154.6,6688,56412,764,9.175256518914312,0.025927301985752185,46.98404645625543,0,-0.331089149060123,0
085559.72+562038.5,6693,56384,808,9.191354986279206,0.039306909081707864,46.971706206673325,0,-0.3595278660071203,0
133540.68+063343.1,6726,56394,138,8.819925072179974,0.19270981660987674,46.671335354618655,0,-0.288468803962557,-999
005101.08-004622.2,7126,56568,246,9.203547590995635,0.025076515570178634,46.82713978586537,0,-0.5162868915315039,-999
121335.79+243920.0,7143,56572,913,8.956319600779556,0.15076349910265655,46.90698392429561,0,-0.18921476288518604,0
015613.10+011725.5,7295,57067,193,8.508948810462746,0.09936968520750922,46.678969052061,0,0.030141155197014664,0
012828.51+165240.1,4664,56192,202,9.54502080050676,0.07154440375294227,46.94857925621599,0,-0.7363206306920064,0
122300.99+463118.1,5196,55831,418,9.3718311786343,0.03863022836561547,46.65788676949663,0,-0.8538234955389117,0
001510.72+084324.2,5699,55953,208,7.598423334990597,9.961371526851256,46.927386357771496,0,1.1890839363796601,13
001308.39+054411.4,5706,56165,437,9.61618900396862,0.03250989963295834,47.117873143699484,0,-0.6381949466703746,0
025628.55-051342.3,5778,56328,970,10.1204120509576,0.0618759893964868,46.95192033062174,0,-1.3083708067371005,10
115245.64+553716.1,5978,56073,954,9.904549716769566,0.246957928508034,47.27611352205599,0,-0.7683152811148181,-999
115934.34+425759.6,6009,56313,256,8.974726884022797,0.06542305517303651,46.788670391184446,0,-0.3259355792395891,0
004152.78+132250.3,6257,56274,490,9.377873543622634,0.03274774722736933,47.20208685944082,0,-0.3156657705830544,0
142936.14+382225.0,6301,56543,298,9.049144993791948,0.04063732886733726,46.714910652983214,0,-0.47411342720997324,0
130431.64+421814.8,6319,56452,474,9.333426222829964,0.08543873692594844,46.97507216230759,0,-0.49823314692361204,0
082522.15+530016.8,6383,56362,681,9.063373024633561,0.06793821846336162,46.79514890455534,0,-0.40810320647945997,0
090621.10+365723.8,6407,56311,584,9.983224210535681,0.016186401872253734,47.79377673648227,0,-0.32932656045464814,0
084638.13+025335.7,6421,56274,230,9.26423509257817,0.024448024563877176,46.79427717176538,0,-0.6098370072140292,-999
090301.72+331231.1,6443,56367,570,9.039822633715989,0.42811553137594355,46.57410650966231,0,-0.6055952104549204,0
111357.15+594329.4,6497,56329,796,9.371586717439659,0.13175604637322685,46.573869586944966,0,-0.9375962168959316,0
012937.09+290952.5,6529,56535,654,9.36416261214599,0.23866816887974251,46.71138983210226,0,-0.792651866444965,0
134104.69+355502.8,6708,56452,138,9.575184549541671,0.01887416795056452,47.63041268119788,0,-0.08465095474502796,-999
124849.58+533409.2,6715,56449,380,8.703193489446239,0.20927764875790725,46.708638741554935,0,-0.1344338342925423,-999
