# 	Wavelength	 Divided_Spectra	 Divided_Error
1.072201680215328452e+03 1.687308722895342505e+00 2.287072352826668709e-01
1.072448546804056377e+03 1.380296710583136743e+00 1.681744763411240351e-01
1.072695685272287164e+03 1.098968647054876735e+00 1.311475138191427747e-01
1.072942551861015090e+03 1.197799324170773838e+00 1.382915692250794026e-01
1.073189418449743016e+03 1.037502541497054009e+00 1.197721271144688293e-01
1.073436828797476892e+03 1.061845035603973031e+00 1.143251687175840664e-01
1.073683695386204818e+03 1.077231680592697582e+00 1.172352848451125029e-01
1.073931377613441782e+03 1.163313372619232622e+00 1.348746203420738421e-01
1.074178516081672569e+03 1.148428270682279706e+00 1.293539028962138460e-01
1.074426198308909534e+03 1.150646760052289386e+00 1.353303449489342281e-01
1.074673336777140321e+03 1.368472561192348280e+00 1.554194418357358054e-01
1.074920475245371108e+03 1.470368904068665161e+00 1.733803771549008166e-01
1.075168429352111161e+03 1.693552827396474836e+00 2.179657616190391056e-01
1.075415839699845037e+03 1.758028450915513297e+00 2.606047297996280654e-01
1.075663793806584863e+03 1.448019548438792548e+00 2.221327728216054009e-01
1.075911204154318739e+03 1.406054011983657537e+00 2.008276247236415457e-01
1.076159158261058565e+03 1.330602466002314133e+00 1.921884755962401936e-01
1.076406840488295529e+03 1.466054727984743788e+00 1.829540860904504684e-01
1.076655066474538444e+03 1.499429269082128036e+00 1.608581796273038100e-01
1.076902748701775408e+03 1.324520831797083131e+00 1.372509563546201738e-01
1.077150430929012373e+03 1.250300259335830333e+00 1.363317358705253834e-01
1.077398928794758149e+03 1.389636635809568421e+00 1.475468820407422055e-01
1.077646611021995113e+03 1.124531203006989166e+00 1.214040036539611317e-01
1.077895108887740889e+03 1.228791961977407254e+00 1.316168021958476486e-01
1.078143334873983804e+03 1.304359060183292174e+00 1.400434252778713917e-01
1.078391832739729807e+03 1.320650020335565555e+00 1.381794066159625634e-01
1.078639786846469633e+03 1.299123319102423402e+00 1.319698191502860773e-01
1.078888012832712548e+03 1.183474460011514573e+00 1.278392482167435007e-01
1.079136782577961412e+03 1.115231943829827710e+00 1.180942620924070735e-01
1.079385008564204327e+03 1.043217876180864367e+00 1.154978805001144054e-01
1.079634050188956280e+03 1.256562099243677455e+00 1.432311383318061460e-01
1.079882276175199195e+03 1.451168468096208475e+00 1.686746612148374569e-01
1.080131317799951148e+03 1.443218196691435917e+00 1.654608316936362622e-01
1.080379815665696924e+03 1.580746811047136102e+00 1.904566607145090906e-01
1.080628313531442927e+03 1.729690308766957285e+00 2.084717519746951686e-01
1.080877627035697742e+03 1.254595786817708003e+00 1.462010939830952483e-01
1.081126124901443518e+03 1.094845962938001849e+00 1.202988927976183092e-01
1.081375438405698560e+03 1.185325678923128567e+00 1.289818149537939884e-01
1.081624480030450513e+03 1.232708782107424295e+00 1.356012680813164506e-01
1.081873793534705328e+03 1.248809702272633437e+00 1.317954143357295549e-01
1.082122563279954420e+03 1.370764102906265380e+00 1.500908572551818421e-01
1.082371604904706146e+03 1.575646954198583805e+00 1.832025144885862100e-01
1.082621190288464049e+03 1.430731184573299508e+00 1.670391245201466035e-01
1.082870231913216003e+03 1.117618685774034892e+00 1.333897484135348199e-01
1.083119817296973906e+03 9.504684459087042736e-01 1.199711195557919136e-01
1.083369130801228721e+03 8.933288397221541555e-01 1.093533788825315489e-01
1.083618988064489713e+03 8.418290615524297582e-01 1.026490057209263757e-01
