,Spectra Name,Redshift,SNR
14107,spec-6133-56246-0158-dered.dr16,2.72166,14.30159
14108,spec-6595-56569-0763-dered.dr16,2.753475,11.80008
14109,spec-7049-56570-0460-dered.dr16,2.7425,10.38855
14110,spec-7183-56658-0397-dered.dr16,2.73696,55.08311
14111,spec-7377-56741-0860-dered.dr16,2.73769,27.16532
14112,spec-9322-57742-0771-dered.dr16,2.725,27.83085
14113,spec-4392-55833-0792-dered.dr16,2.72767,12.66011
14114,spec-4835-56016-0102-dered.dr16,2.71902,12.79543
14115,spec-4850-55929-0978-dered.dr16,2.72884,16.43948
14116,spec-5308-55976-0418-dered.dr16,2.72775,13.71826
14117,spec-5386-56008-0550-dered.dr16,2.72277,12.21637
14118,spec-5706-56165-0694-dered.dr16,2.72192,12.87967
14119,spec-5877-56041-0130-dered.dr16,2.729,10.26901
14120,spec-5885-56036-0250-dered.dr16,2.72382,15.7401
14121,spec-6137-56270-0306-dered.dr16,2.72889,12.01567
14122,spec-6309-56485-0366-dered.dr16,2.72357,11.88682
14123,spec-6623-56367-0786-dered.dr16,2.72685,20.24975
14124,spec-6826-56449-0248-dered.dr16,2.72695,12.01815
14125,spec-10748-58224-0182-dered.dr16,2.7261,14.86555
14126,spec-8877-57782-0710-dered.dr16,2.7265,17.24863
14127,spec-4418-55862-0294-dered.dr16,2.738104,11.13843
14128,spec-5154-55864-0234-dered.dr16,2.71663,11.11848
14129,spec-5329-55946-0824-dered.dr16,2.7225,20.70209
14130,spec-5455-56009-0884-dered.dr16,2.72616,18.63911
14131,spec-5483-56017-0074-dered.dr16,2.72905,19.21511
14132,spec-6261-56219-0728-dered.dr16,2.72649,13.22367
14133,spec-6411-56331-0514-dered.dr16,2.72203,12.08103
14134,spec-6455-56370-0854-dered.dr16,2.72848,16.11148
14135,spec-7051-56574-0890-dered.dr16,2.73505,11.57143
14136,spec-8854-57450-0241-dered.dr16,2.74505,10.22309
14137,spec-5054-56191-0260-dered.dr16,2.72857,17.12134
14138,spec-5367-55986-0606-dered.dr16,2.71764,10.67312
14139,spec-6059-56093-0790-dered.dr16,2.733839,16.57438
14140,spec-6140-56189-0610-dered.dr16,2.73525,13.87298
14141,spec-7642-57651-0532-dered.dr16,2.728,11.15236
14142,spec-9151-58067-0162-dered.dr16,2.7288,11.34728
14143,spec-5414-56014-0275-dered.dr16,2.724549,12.7978
14144,spec-5489-55990-0652-dered.dr16,2.7276,11.53717
14145,spec-5866-56035-0156-dered.dr16,2.73298,14.26842
14146,spec-6060-56074-0790-dered.dr16,2.73504,16.30737
14147,spec-6720-56390-0194-dered.dr16,2.72979,14.26407
14148,spec-7101-56659-0090-dered.dr16,2.73894,22.65517
14149,spec-7316-56710-0714-dered.dr16,2.72097,11.16859
14150,spec-7704-57572-0879-dered.dr16,2.7295,10.8415
14151,spec-4297-55806-0662-dered.dr16,2.73365,12.00513
14152,spec-5024-55854-0414-dered.dr16,2.73083,13.94131
14153,spec-5986-56328-0354-dered.dr16,2.73,14.34459
14154,spec-6426-56334-0629-dered.dr16,2.735706,11.82059
14155,spec-6432-56309-0854-dered.dr16,2.72798,12.18154
14156,spec-6501-56563-0062-dered.dr16,2.73786,12.34166
14157,spec-6693-56384-0024-dered.dr16,2.73,15.90117
14158,spec-6697-56419-0928-dered.dr16,2.7243,11.42961
14159,spec-6746-56386-0440-dered.dr16,2.73013,13.14211
14160,spec-6795-56425-0020-dered.dr16,2.73131,10.32801
14161,spec-7031-56449-0229-dered.dr16,2.72794,14.06236
14162,spec-7102-56666-0190-dered.dr16,2.73022,24.55927
14163,spec-7339-57510-0391-dered.dr16,2.73,10.13729
14164,spec-8196-57346-0609-dered.dr16,2.73295,11.36896
14165,spec-8755-58138-0930-dered.dr16,2.7307,11.83506
14166,spec-4289-55856-0946-dered.dr16,2.73034,22.69531
14167,spec-4644-55922-0148-dered.dr16,2.72256,19.91481
14168,spec-5417-55978-0351-dered.dr16,2.734444,10.8984
14169,spec-5771-56011-0296-dered.dr16,2.73123,10.65649
14170,spec-5898-56045-0422-dered.dr16,2.73947,24.89592
14171,spec-6150-56187-0837-dered.dr16,2.73457,10.8979
14172,spec-6486-56328-0154-dered.dr16,2.731,15.3569
14173,spec-6724-56416-0974-dered.dr16,2.72782,11.71227
14174,spec-7090-56659-0638-dered.dr16,2.73993,18.33832
14175,spec-7415-57097-0870-dered.dr16,2.76149,10.09928
14176,spec-5139-55866-0556-dered.dr16,2.73478,10.8666
14177,spec-6050-56089-0024-dered.dr16,2.75384,33.30607
14178,spec-6201-56186-0968-dered.dr16,2.7363,13.24671
14179,spec-6276-56269-0826-dered.dr16,2.7365,17.67092
14180,spec-6682-56390-0612-dered.dr16,2.73332,12.36611
14181,spec-6722-56431-0472-dered.dr16,2.73325,29.94364
14182,spec-6974-56442-0544-dered.dr16,2.73921,16.6132
14183,spec-10743-58222-0567-dered.dr16,2.7325,10.4165
14184,spec-4556-55912-0070-dered.dr16,2.7442,11.3075
14185,spec-7132-56565-0506-dered.dr16,2.733,13.34751
14186,spec-7292-56709-0058-dered.dr16,2.73658,10.60859
14187,spec-6291-56209-0547-dered.dr16,2.735,11.10005
14188,spec-6495-56339-0835-dered.dr16,2.74002,13.02092
14189,spec-6882-56541-0716-dered.dr16,2.73583,10.4757
14190,spec-7047-56572-0338-dered.dr16,2.73807,12.14272
14191,spec-7869-57012-0183-dered.dr16,2.74008,24.55005
14192,spec-7688-57360-0540-dered.dr16,2.75682,25.46314
14193,spec-8535-58019-0736-dered.dr16,2.7348,20.86987
14194,spec-5025-55836-0158-dered.dr16,2.73379,13.73826
14195,spec-5062-55803-0894-dered.dr16,2.73047,10.70632
14196,spec-5364-56000-0794-dered.dr16,2.745685,10.46433
14197,spec-6011-56103-0642-dered.dr16,2.73378,11.41472
14198,spec-6148-56209-0652-dered.dr16,2.73961,10.21175
14199,spec-6204-56220-0328-dered.dr16,2.73234,12.41777
14200,spec-6495-56339-0948-dered.dr16,2.725732,15.34871
14201,spec-6690-56416-0848-dered.dr16,2.741842,15.13981
14202,spec-5325-55980-0964-dered.dr16,2.72841,13.39707
14203,spec-5724-56364-0547-dered.dr16,2.73882,13.01036
14204,spec-6463-56340-0636-dered.dr16,2.76044,16.87333
14205,spec-6645-56398-0634-dered.dr16,2.73226,11.31451
14206,spec-7081-56684-0667-dered.dr16,2.75189,28.6414
14207,spec-7127-56566-0918-dered.dr16,2.72728,14.07438
14208,spec-7844-56982-0408-dered.dr16,2.76509,29.04082
14209,spec-5316-55955-0790-dered.dr16,2.7434,17.93575
14210,spec-5332-55981-0270-dered.dr16,2.74263,20.06487
14211,spec-5394-56001-0628-dered.dr16,2.737,12.89459
14212,spec-6293-56561-0955-dered.dr16,2.737,11.882
14213,spec-6423-56313-0764-dered.dr16,2.74092,23.9336
14214,spec-6505-56560-0111-dered.dr16,2.73697,10.53123
14215,spec-6795-56425-0604-dered.dr16,2.73246,12.61734
14216,spec-7101-56659-0382-dered.dr16,2.74882,14.05803
14217,spec-7143-56572-0723-dered.dr16,2.74057,14.17488
14218,spec-7324-56935-0123-dered.dr16,2.737,18.73886
14219,spec-8197-57064-0088-dered.dr16,2.76519,11.81752
14220,spec-9331-57711-0099-dered.dr16,2.737,11.06041
14221,spec-10902-58396-0092-dered.dr16,2.7371,13.49131
14222,spec-10238-58155-0040-dered.dr16,2.7375,18.43494
14223,spec-7287-57042-0146-dered.dr16,2.73539,11.42331
14224,spec-3834-56014-0764-dered.dr16,2.738,15.49575
14225,spec-4461-55888-0256-dered.dr16,2.7466,11.58877
14226,spec-6183-56210-0544-dered.dr16,2.74126,10.46165
14227,spec-6500-56541-0744-dered.dr16,2.74423,10.94177
14228,spec-6674-56416-0529-dered.dr16,2.72632,12.6585
14229,spec-6403-56357-0624-dered.dr16,2.7432,11.8386
14230,spec-6428-56279-0786-dered.dr16,2.75074,21.79488
14231,spec-6504-56540-0922-dered.dr16,2.739,10.18274
14232,spec-6830-56429-0630-dered.dr16,2.74784,10.18841
14233,spec-6838-56429-0444-dered.dr16,2.74836,26.56815
14234,spec-7127-56566-0019-dered.dr16,2.74623,15.26111
14235,spec-4849-55945-0832-dered.dr16,2.746506,11.57215
14236,spec-4980-56048-0672-dered.dr16,2.755843,18.70497
14237,spec-5054-56191-0566-dered.dr16,2.73856,13.90452
14238,spec-5133-55860-0225-dered.dr16,2.74774,15.88382
14239,spec-5339-55922-0896-dered.dr16,2.7412,12.13662
14240,spec-5417-55978-0726-dered.dr16,2.74928,14.25597
14241,spec-5458-56011-0306-dered.dr16,2.72563,12.28133
14242,spec-5981-56340-0648-dered.dr16,2.74248,17.78209
14243,spec-6198-56211-0338-dered.dr16,2.73464,10.1167
14244,spec-6407-56311-0017-dered.dr16,2.73433,10.93494
14245,spec-6486-56328-0392-dered.dr16,2.7379,16.92143
14246,spec-6486-56328-0455-dered.dr16,2.74099,14.19863
14247,spec-6508-56535-0722-dered.dr16,2.73337,15.76707
14248,spec-6617-56365-0188-dered.dr16,2.73623,12.02809
14249,spec-6693-56384-0164-dered.dr16,2.7328,17.3131
14250,spec-7108-56686-0174-dered.dr16,2.73625,14.42457
14251,spec-11103-58488-0501-dered.dr16,2.7404,16.53848
14252,spec-5196-55831-0810-dered.dr16,2.74461,10.06772
14253,spec-5427-56001-0578-dered.dr16,2.73484,13.09932
14254,spec-5720-56602-0660-dered.dr16,2.74988,30.32493
14255,spec-6001-56072-0427-dered.dr16,2.745046,18.31769
14256,spec-6196-56189-0802-dered.dr16,2.76519,10.71879
14257,spec-6271-56304-0762-dered.dr16,2.741,19.9273
14258,spec-6497-56329-0862-dered.dr16,2.742944,10.33371
14259,spec-7415-57097-0668-dered.dr16,2.74918,12.44794
14260,spec-8432-57834-0719-dered.dr16,2.7411,11.85981
14261,spec-10236-58154-0388-dered.dr16,2.7417,18.55146
14262,spec-8870-57779-0542-dered.dr16,2.7418,17.86895
14263,spec-4556-55912-0728-dered.dr16,2.75157,22.49806
14264,spec-5305-55984-0650-dered.dr16,2.74041,11.79971
14265,spec-5896-56047-0494-dered.dr16,2.742,24.13128
14266,spec-6041-56102-0836-dered.dr16,2.7406,11.8894
14267,spec-6494-56363-0682-dered.dr16,2.74074,12.67144
14268,spec-6968-56443-0750-dered.dr16,2.74132,12.8475
14269,spec-8425-58226-0103-dered.dr16,2.742,14.56151
14270,spec-5739-55976-0276-dered.dr16,2.729111,15.47428
14271,spec-6008-56093-0700-dered.dr16,2.72836,10.10121
14272,spec-6507-56478-0472-dered.dr16,2.74204,10.57237
14273,spec-6625-56386-0714-dered.dr16,2.737254,16.76639
14274,spec-7156-56959-0258-dered.dr16,2.76089,12.61868
14275,spec-7621-56985-0157-dered.dr16,2.76062,11.74957
14276,spec-5402-55927-0316-dered.dr16,2.74715,10.3575
14277,spec-5715-56657-0490-dered.dr16,2.74399,13.98071
14278,spec-5993-56070-0858-dered.dr16,2.74884,10.69889
14279,spec-6002-56104-0746-dered.dr16,2.74271,10.71181
14280,spec-6033-56069-0812-dered.dr16,2.739002,13.34232
14281,spec-6806-56419-0252-dered.dr16,2.73617,10.38085
14282,spec-7310-56693-0182-dered.dr16,2.7365,11.25407
14283,spec-7700-58016-0407-dered.dr16,2.7446,10.06312
14284,spec-10750-58199-0798-dered.dr16,2.7448,15.2033
14285,spec-10260-58173-0284-dered.dr16,2.745,24.79784
14286,spec-5903-56064-0351-dered.dr16,2.7516,14.79571
14287,spec-6158-56239-0940-dered.dr16,2.753589,15.2373
14288,spec-6164-56181-0930-dered.dr16,2.76805,11.33607
14289,spec-6190-56210-0612-dered.dr16,2.745,15.44905
14290,spec-6403-56357-0918-dered.dr16,2.73499,10.13102
14291,spec-6633-56369-0736-dered.dr16,2.73604,10.38482
14292,spec-6661-56366-0289-dered.dr16,2.742322,15.98389
14293,spec-7137-56566-0367-dered.dr16,2.745,10.04681
14294,spec-7877-56898-0344-dered.dr16,2.76118,18.8546
14295,spec-7612-56972-0425-dered.dr16,2.74736,24.35602
14296,spec-8543-57542-0604-dered.dr16,2.7452,10.91343
14297,spec-5333-56001-0016-dered.dr16,2.749954,12.52178
14298,spec-5697-55944-0274-dered.dr16,2.74821,10.63602
14299,spec-7726-58154-0685-dered.dr16,2.7466,24.55626
14300,spec-10662-58158-0205-dered.dr16,2.7469,14.43749
14301,spec-5187-56074-0331-dered.dr16,2.75471,10.7748
14302,spec-6150-56187-0816-dered.dr16,2.759042,23.61429
14303,spec-8170-57131-0002-dered.dr16,2.75824,16.202
14304,spec-8278-56990-0344-dered.dr16,2.75758,11.12845
14305,spec-11561-58485-0102-dered.dr16,2.7479,10.65635
14306,spec-6052-56092-0158-dered.dr16,2.75433,30.71707
14307,spec-6455-56370-0266-dered.dr16,2.757324,14.20654
14308,spec-6963-56724-0222-dered.dr16,2.74382,16.10804
14309,spec-7124-56720-0786-dered.dr16,2.74892,15.80734
14310,spec-5368-56001-0524-dered.dr16,2.73843,10.22469
14311,spec-5430-56000-0118-dered.dr16,2.75146,10.46735
14312,spec-5442-55978-0246-dered.dr16,2.755589,16.90454
14313,spec-5466-56033-0088-dered.dr16,2.74347,12.66906
14314,spec-5768-56017-0139-dered.dr16,2.75266,15.18069
14315,spec-6196-56189-0725-dered.dr16,2.75646,11.08315
14316,spec-6439-56358-0328-dered.dr16,2.74803,13.73474
14317,spec-6487-56362-0362-dered.dr16,2.75504,13.74092
14318,spec-6678-56401-0020-dered.dr16,2.749,12.40656
14319,spec-7095-56625-0640-dered.dr16,2.74348,15.16904
14320,spec-7746-58074-0019-dered.dr16,2.749,18.07185
14321,spec-7622-56987-0936-dered.dr16,2.78283,18.9098
14322,spec-7881-57282-0050-dered.dr16,1.99211,11.31798
14323,spec-11074-58488-0036-dered.dr16,2.7496,22.77433
14324,spec-4536-55857-0428-dered.dr16,2.75291,12.96809
14325,spec-5158-55913-0692-dered.dr16,2.75136,12.84054
14326,spec-5379-55986-0634-dered.dr16,2.73981,10.26454
14327,spec-5743-56011-0246-dered.dr16,2.7518,21.48867
14328,spec-6037-56104-0278-dered.dr16,2.75,17.81309
14329,spec-6051-56093-0105-dered.dr16,2.75565,18.02383
14330,spec-6724-56416-0758-dered.dr16,2.7469,18.76307
14331,spec-6725-56390-0146-dered.dr16,2.73496,14.42339
14332,spec-6827-56428-0061-dered.dr16,2.758417,15.48295
14333,spec-8391-57511-0084-dered.dr16,2.77193,28.31931
14334,spec-8505-57834-0508-dered.dr16,2.75,25.44483
14335,spec-7687-57007-0752-dered.dr16,2.76968,16.36366
14336,spec-8828-57445-0528-dered.dr16,2.7501,15.86559
14337,spec-8500-57432-0721-dered.dr16,2.74819,11.05788
14338,spec-4461-55888-0230-dered.dr16,2.751,11.57558
14339,spec-5210-56003-0744-dered.dr16,2.75396,31.75653
14340,spec-5778-56328-0900-dered.dr16,2.751,16.57709
14341,spec-5862-56045-0390-dered.dr16,2.75078,11.65652
14342,spec-5879-56047-0590-dered.dr16,2.742305,12.10174
14343,spec-6004-56066-0646-dered.dr16,2.74633,10.09278
14344,spec-6735-56397-0738-dered.dr16,2.750755,18.81597
14345,spec-4651-56008-0146-dered.dr16,2.7592,15.92326
14346,spec-4651-56008-0338-dered.dr16,2.75129,13.30644
14347,spec-5444-56038-0294-dered.dr16,2.75445,10.38103
14348,spec-6138-56598-0942-dered.dr16,2.75367,21.19456
14349,spec-6389-56270-0061-dered.dr16,2.752,12.88835
14350,spec-6488-56364-0579-dered.dr16,2.75208,10.04715
14351,spec-6796-56453-0560-dered.dr16,2.75463,12.4372
14352,spec-7152-56660-0542-dered.dr16,2.75529,14.96751
14353,spec-7576-56948-0136-dered.dr16,2.75366,12.21002
14354,spec-5293-55953-0427-dered.dr16,2.75063,10.36893
14355,spec-6160-56190-0048-dered.dr16,2.75517,12.67119
14356,spec-6174-56243-0672-dered.dr16,2.748291,12.12761
14357,spec-7592-56947-0590-dered.dr16,2.745507,10.44858
14358,spec-9161-57691-0643-dered.dr16,2.753,13.85098
14359,spec-5352-56269-0191-dered.dr16,2.754,10.57954
14360,spec-5357-55956-0844-dered.dr16,2.75104,11.41319
14361,spec-5367-55986-0104-dered.dr16,2.74938,13.0664
14362,spec-5402-55927-0199-dered.dr16,2.73967,22.84744
14363,spec-5786-56251-0774-dered.dr16,2.75953,10.93273
14364,spec-6000-56102-0270-dered.dr16,2.75862,11.09378
14365,spec-6001-56072-0098-dered.dr16,2.7672,10.17731
14366,spec-6122-56246-0450-dered.dr16,2.75908,13.51837
14367,spec-6189-56237-0664-dered.dr16,2.76204,13.9417
14368,spec-6262-56267-0881-dered.dr16,2.75465,13.24038
14369,spec-6457-56330-0538-dered.dr16,2.75407,20.41984
14370,spec-6735-56397-0378-dered.dr16,2.7597,13.08061
14371,spec-7405-57134-0346-dered.dr16,2.73644,10.81054
14372,spec-10260-58173-0354-dered.dr16,2.7548,10.93482
14373,spec-11395-58488-0550-dered.dr16,2.7549,15.49
14374,spec-4847-55931-0650-dered.dr16,2.75914,18.3821
14375,spec-5175-55955-0629-dered.dr16,2.76324,13.71388
14376,spec-5425-56003-0932-dered.dr16,2.75724,10.71504
14377,spec-5461-56018-0838-dered.dr16,2.76446,18.19991
14378,spec-6000-56102-0572-dered.dr16,2.755,14.59125
14379,spec-6130-56214-0688-dered.dr16,2.776026,10.15444
14380,spec-6398-56356-0770-dered.dr16,2.755,14.34482
14381,spec-6481-56363-0540-dered.dr16,2.75477,17.76613
14382,spec-6657-56366-0156-dered.dr16,2.75555,12.90277
14383,spec-7097-56667-0001-dered.dr16,2.755,12.0819
14384,spec-8371-57786-0130-dered.dr16,2.755,12.60847
14385,spec-8876-57783-0839-dered.dr16,2.7557,10.2784
14386,spec-4320-55894-0874-dered.dr16,2.75721,22.32834
14387,spec-5130-55835-0724-dered.dr16,2.76711,21.20004
14388,spec-5191-56065-0898-dered.dr16,2.738039,11.54747
14389,spec-5485-56063-0354-dered.dr16,2.75401,12.13885
14390,spec-5972-56334-0966-dered.dr16,2.755932,13.65617
14391,spec-5986-56328-0936-dered.dr16,2.75986,14.58191
14392,spec-7144-56564-0649-dered.dr16,2.75867,10.19539
14393,spec-7895-57659-0562-dered.dr16,2.7569,26.44451
14394,spec-5162-55893-0656-dered.dr16,2.76475,21.67508
14395,spec-5294-55922-0428-dered.dr16,2.76397,10.3708
14396,spec-5893-56034-0729-dered.dr16,2.74944,21.04536
14397,spec-6135-56192-0714-dered.dr16,2.75524,10.35204
14398,spec-6453-56365-0073-dered.dr16,2.74791,18.57891
14399,spec-6507-56478-0940-dered.dr16,2.75806,10.76243
14400,spec-9357-57807-0508-dered.dr16,2.7571,23.72396
14401,spec-8408-57874-0682-dered.dr16,2.7577,14.02277
14402,spec-5182-56341-0106-dered.dr16,2.76115,14.72522
14403,spec-6046-56096-0854-dered.dr16,2.75732,12.47441
14404,spec-6441-56364-0354-dered.dr16,2.75531,10.70135
14405,spec-6690-56416-0678-dered.dr16,2.74877,17.97063
14406,spec-5399-55956-0244-dered.dr16,2.75488,28.44506
14407,spec-6680-56420-0062-dered.dr16,2.76303,10.16235
14408,spec-8537-58014-0312-dered.dr16,2.759,10.80644
14409,spec-9589-57813-0401-dered.dr16,2.759,11.83119
14410,spec-11086-58401-1000-dered.dr16,2.7593,13.84034
14411,spec-9155-58043-0327-dered.dr16,2.7596,10.92043
14412,spec-5471-56034-0832-dered.dr16,2.77381,24.7179
14413,spec-5989-56312-0627-dered.dr16,2.76691,16.35112
14414,spec-6376-56269-0715-dered.dr16,2.758025,10.57515
14415,spec-6452-56366-0922-dered.dr16,2.76806,10.77213
14416,spec-6682-56390-0624-dered.dr16,2.76028,12.02112
14417,spec-6702-56381-0712-dered.dr16,2.75181,16.40855
14418,spec-6806-56419-0246-dered.dr16,2.75253,19.02683
14419,spec-7184-56629-0750-dered.dr16,2.76085,11.22105
14420,spec-8731-57416-0642-dered.dr16,2.76005,10.86068
14421,spec-4903-55927-0706-dered.dr16,2.791946,15.56649
14422,spec-5952-56453-0568-dered.dr16,2.75704,11.18092
14423,spec-6672-56386-0002-dered.dr16,2.75988,13.95457
14424,spec-9143-57665-0672-dered.dr16,2.761,21.73578
14425,spec-5134-55868-0106-dered.dr16,2.76303,13.67339
14426,spec-6199-56220-0264-dered.dr16,2.765363,25.16328
14427,spec-6680-56420-0654-dered.dr16,2.75198,11.88971
14428,spec-7104-56711-0492-dered.dr16,2.76541,13.69458
14429,spec-7112-56666-0677-dered.dr16,2.762,13.54132
14430,spec-11055-58429-0820-dered.dr16,2.7626,10.19069
14431,spec-4718-56014-0783-dered.dr16,2.76862,10.56189
14432,spec-5882-56029-0028-dered.dr16,2.77177,10.97786
14433,spec-6601-56335-0172-dered.dr16,2.76741,15.05441
14434,spec-6709-56429-0824-dered.dr16,2.77663,10.62847
14435,spec-7164-56597-0648-dered.dr16,2.768666,12.8136
14436,spec-7297-57040-0878-dered.dr16,2.75477,13.27035
14437,spec-7401-56808-0090-dered.dr16,2.76733,14.00935
14438,spec-7317-56992-0504-dered.dr16,2.77332,20.44711
14439,spec-5191-56065-0900-dered.dr16,2.75657,11.41843
14440,spec-5309-55929-0405-dered.dr16,2.76332,10.88121
14441,spec-5396-55947-0508-dered.dr16,2.76617,11.40851
14442,spec-5494-55857-0470-dered.dr16,2.76388,13.28974
14443,spec-6117-56272-0868-dered.dr16,2.77326,17.85705
14444,spec-6464-56309-0420-dered.dr16,2.76378,11.13511
14445,spec-6682-56390-0641-dered.dr16,2.77136,26.5815
14446,spec-6754-56414-0028-dered.dr16,2.77395,10.24495
14447,spec-7145-56567-0954-dered.dr16,2.76681,11.29019
14448,spec-4283-55864-0692-dered.dr16,2.77044,10.35128
14449,spec-4842-55867-0046-dered.dr16,2.76932,13.82479
14450,spec-5125-55863-0672-dered.dr16,2.780333,11.47395
14451,spec-5171-56038-0264-dered.dr16,2.76912,16.42342
14452,spec-5353-55980-0666-dered.dr16,2.765,15.44698
14453,spec-5486-56030-0746-dered.dr16,2.76335,19.62412
14454,spec-5902-56042-0232-dered.dr16,2.765,10.64753
14455,spec-6152-56164-0306-dered.dr16,2.7531,19.60554
14456,spec-6506-56564-0068-dered.dr16,2.76931,13.23315
14457,spec-6670-56389-0436-dered.dr16,2.76289,12.43266
14458,spec-6719-56390-0434-dered.dr16,2.76604,10.01759
14459,spec-6734-56386-0232-dered.dr16,2.77183,26.6191
14460,spec-6734-56386-0358-dered.dr16,2.765,11.12282
14461,spec-7084-56624-0620-dered.dr16,2.76402,14.44294
14462,spec-7235-56603-0791-dered.dr16,2.76724,17.40613
14463,spec-7237-56662-0201-dered.dr16,2.76964,12.94381
14464,spec-8228-57423-0716-dered.dr16,2.774454,11.44998
14465,spec-7819-57280-0916-dered.dr16,2.76172,10.27299
14466,spec-5481-55983-0673-dered.dr16,2.78264,10.87123
14467,spec-5693-56246-0864-dered.dr16,2.77247,13.25527
14468,spec-6635-56370-0602-dered.dr16,2.76703,19.44766
14469,spec-8398-57870-0520-dered.dr16,2.7664,12.99231
14470,spec-5299-55927-0264-dered.dr16,2.764,11.13664
14471,spec-5468-56014-0790-dered.dr16,2.75988,10.39981
14472,spec-5486-56030-0706-dered.dr16,2.76457,11.72172
14473,spec-5956-56104-0952-dered.dr16,2.770163,11.87709
14474,spec-6040-56101-0384-dered.dr16,2.76522,16.79731
14475,spec-6591-56535-0146-dered.dr16,2.76357,11.90453
14476,spec-6670-56389-0601-dered.dr16,2.77231,14.93246
14477,spec-6790-56430-0153-dered.dr16,2.77,17.83631
14478,spec-8524-57656-0986-dered.dr16,2.7672,19.59976
14479,spec-7704-57572-0636-dered.dr16,2.7676,11.48894
14480,spec-5485-56063-0682-dered.dr16,2.77149,13.75929
14481,spec-6461-56329-0832-dered.dr16,2.768,11.44081
14482,spec-6706-56385-0632-dered.dr16,2.77895,23.92275
14483,spec-7053-56564-0868-dered.dr16,2.77437,10.04432
14484,spec-10763-58395-0947-dered.dr16,2.7688,19.56567
14485,spec-4556-55912-0156-dered.dr16,2.769,19.139
14486,spec-6294-56482-0971-dered.dr16,2.768316,14.60783
14487,spec-6403-56357-0038-dered.dr16,2.76962,10.65513
14488,spec-6428-56279-0360-dered.dr16,2.77757,14.59522
14489,spec-8533-58017-0259-dered.dr16,2.769,14.92994
14490,spec-10747-58220-0830-dered.dr16,2.7693,13.9626
14491,spec-4695-55957-0398-dered.dr16,2.77,10.32131
14492,spec-5211-56002-0807-dered.dr16,2.77817,22.87832
14493,spec-5403-55979-0694-dered.dr16,2.7646,14.85753
14494,spec-5422-55986-0358-dered.dr16,2.75466,11.54989
14495,spec-5698-55947-0046-dered.dr16,2.77601,10.08372
14496,spec-6110-56279-0882-dered.dr16,2.76736,11.3176
14497,spec-6203-56266-0300-dered.dr16,2.76714,14.73637
14498,spec-6442-56369-0137-dered.dr16,2.77424,18.80617
14499,spec-6670-56389-0696-dered.dr16,2.76982,11.52374
14500,spec-6741-56394-0745-dered.dr16,2.77074,21.61483
14501,spec-7038-56571-0166-dered.dr16,2.76897,16.63737
14502,spec-9180-57693-0112-dered.dr16,2.77,15.24682
14503,spec-8388-57488-0457-dered.dr16,2.76498,10.25541
14504,spec-4651-56008-0252-dered.dr16,2.76901,10.06828
14505,spec-5026-55855-0882-dered.dr16,2.77327,10.46538
14506,spec-5202-55824-0907-dered.dr16,2.76889,14.70247
14507,spec-5316-55955-0564-dered.dr16,2.773616,19.5873
14508,spec-5696-55946-0788-dered.dr16,2.76675,13.19139
14509,spec-6034-56103-0041-dered.dr16,2.783707,15.90575
14510,spec-6406-56330-0322-dered.dr16,2.78884,14.24215
14511,spec-7109-56658-0300-dered.dr16,2.77104,31.32891
14512,spec-11072-58436-0631-dered.dr16,2.7711,11.02015
14513,spec-7860-57006-0653-dered.dr16,2.78323,15.54418
14514,spec-5064-55864-0722-dered.dr16,2.77604,17.58874
14515,spec-5350-56009-0840-dered.dr16,2.76968,14.13956
14516,spec-5384-55984-0858-dered.dr16,2.76583,10.75775
14517,spec-5768-56017-0835-dered.dr16,2.772,19.37982
14518,spec-6044-56090-0308-dered.dr16,2.783208,16.49507
14519,spec-6162-56191-0178-dered.dr16,2.79482,10.67626
14520,spec-6427-56328-0302-dered.dr16,2.77269,19.68468
14521,spec-6684-56412-0256-dered.dr16,2.76832,15.23886
14522,spec-7314-56990-0294-dered.dr16,2.773269,15.59772
14523,spec-8489-57483-0197-dered.dr16,2.78062,16.8259
14524,spec-4397-55921-0510-dered.dr16,2.77424,15.88173
14525,spec-5323-55957-0356-dered.dr16,2.773,15.46757
14526,spec-5353-55980-0276-dered.dr16,2.78194,10.12724
14527,spec-5424-56033-0228-dered.dr16,2.77543,14.92379
14528,spec-6150-56187-0854-dered.dr16,2.78083,30.95336
14529,spec-6256-56323-0576-dered.dr16,2.777967,10.73754
14530,spec-6437-56340-0568-dered.dr16,2.773,18.60682
14531,spec-7376-56749-0867-dered.dr16,2.77301,19.18735
14532,spec-8184-57426-0271-dered.dr16,2.78404,22.84702
14533,spec-8199-57428-0382-dered.dr16,2.7706,11.22553
14534,spec-5328-55982-0308-dered.dr16,2.7792,12.33861
14535,spec-6426-56334-0882-dered.dr16,2.77595,21.71395
14536,spec-6435-56341-0136-dered.dr16,2.774,13.85753
14537,spec-6478-56341-0650-dered.dr16,2.7792,12.05522
14538,spec-7165-56603-0420-dered.dr16,2.78033,13.34505
14539,spec-9158-57664-0178-dered.dr16,2.774,10.86197
14540,spec-7713-58096-0849-dered.dr16,2.7743,10.37882
14541,spec-8230-57430-0649-dered.dr16,2.78397,10.14198
14542,spec-5376-55987-0624-dered.dr16,2.777144,12.12192
14543,spec-5852-56034-0579-dered.dr16,2.77257,18.20533
14544,spec-5967-56063-0326-dered.dr16,2.7783,12.18775
