SPECTRA INDEX,SPECTRA FILE NAME,CHI SQUARED
50,spec-5143-55828-0900-dered.dr16,138.2325902708803
51,spec-5144-55829-0475-dered.dr16,65.08757876591103
52,spec-9162-58040-0112-dered.dr16,70.46246541219905
53,spec-9227-57932-0572-dered.dr16,29.08069287084858
54,spec-4354-55810-0356-dered.dr16,9.447200214123473
55,spec-9345-57713-0464-dered.dr16,7.953926752659573
56,spec-2884-54526-0579-dered.dr16,10.537557995791278
57,spec-6313-56460-0295-dered.dr16,24.46278265526706
58,spec-2945-54505-0067-dered.dr16,7.984163324746286
59,spec-5494-55857-0549-dered.dr16,14.019966335622286
60,spec-6587-56537-0015-dered.dr16,138.99069313083618
61,spec-7701-57356-0794-dered.dr16,108.38990180045424
62,spec-0948-52428-0370-dered.dr16,19.748750690871127
63,spec-7089-56661-0060-dered.dr16,20.623100349898156
64,spec-6199-56220-0264-dered.dr16,80.62521734674318
65,spec-7618-56898-0268-dered.dr16,55.97504855840946
66,spec-1455-53089-0381-dered.dr16,6.691855388520159
67,spec-6670-56389-0168-dered.dr16,2.5611567466732774
68,spec-6280-56570-0623-dered.dr16,7.638320573831936
69,spec-7694-57359-0006-dered.dr16,2.8172818878848687
71,spec-4485-55836-0092-dered.dr16,35.98757800343159
73,spec-5896-56047-0658-dered.dr16,19.812867334544638
74,spec-4341-55538-0324-dered.dr16,9.50291764322106
75,spec-9312-57784-0360-dered.dr16,11.902580430425935
76,spec-1709-53533-0576-dered.dr16,67.18418177192808
77,spec-5465-55988-0798-dered.dr16,23.181771627555495
78,spec-2582-54139-0485-dered.dr16,48.91741327277727
79,spec-5320-55999-0336-dered.dr16,30.316557329057826
80,spec-9587-57784-0340-dered.dr16,14.2485494910021
82,spec-5374-55947-0608-dered.dr16,3.125072295643267
83,spec-2511-53882-0552-dered.dr16,52.64525494881345
84,spec-6422-56328-0988-dered.dr16,48.88460092203694
85,spec-2225-53729-0182-dered.dr16,14.718233425175477
86,spec-6402-56334-0966-dered.dr16,19.658615701772973
88,spec-5476-55986-0599-dered.dr16,15.789446856662112
89,spec-6456-56339-0894-dered.dr16,11.520546208564113
90,spec-10464-58155-0575-dered.dr16,7.585325757020833
91,spec-2430-53815-0471-dered.dr16,13.47724349360737
92,spec-5288-55865-0958-dered.dr16,11.547553023009254
93,spec-5290-55862-0164-dered.dr16,9.226420697637721
94,spec-1372-53062-0154-dered.dr16,76.73873651745727
95,spec-6636-56367-0036-dered.dr16,49.740054287762014
96,spec-8374-57783-0919-dered.dr16,16.923770674408978
97,spec-5444-56038-0942-dered.dr16,15.13974347357628
98,spec-5868-56045-0372-dered.dr16,17.444356980497126
99,spec-5133-55860-0412-dered.dr16,13.09955702055585
100,spec-7622-56987-0113-dered.dr16,19.774302303431238
101,spec-5174-56047-0344-dered.dr16,24.075624585779455
102,spec-10748-58224-0461-dered.dr16,29.234162171381733
103,spec-6122-56246-0696-dered.dr16,14.630213633388829
104,spec-7610-56980-0454-dered.dr16,7.8901862348437435
105,spec-6720-56390-0552-dered.dr16,11.347900507063526
106,spec-8396-57837-0736-dered.dr16,12.816253102777194
107,spec-1982-53436-0626-dered.dr16,17.37730886912348
108,spec-6447-56362-0854-dered.dr16,15.922178991934786
109,spec-5421-55980-0918-dered.dr16,1.4376243102792308
110,spec-5422-55986-0288-dered.dr16,1.669699154873232
