spectra index,spectra file name,bf,cf
189,spec-5491-56034-0704-dered.dr16,2756967.7553186147,-1.3946822847016809
190,spec-5712-56602-0816-dered.dr16,0.1579013997573946,0.438760869841451
191,spec-5738-56002-0043-dered.dr16,0.08577320969744097,0.5746621202098757
192,spec-5788-56255-0570-dered.dr16,2042977.0431193982,-1.4433674803830077
193,spec-5891-56034-0076-dered.dr16,1661087.1912430138,-1.3575251646889601
194,spec-5986-56328-0302-dered.dr16,18962982874.80728,-2.5183531189576476
195,spec-5997-56309-0843-dered.dr16,3892541.7199238404,-1.5901273968291534
196,spec-6434-56362-0340-dered.dr16,49906.341614260506,-0.9252986347411734
197,spec-6449-56356-0572-dered.dr16,21951040.05437029,-1.7670535819342448
198,spec-6449-56356-0756-dered.dr16,217441720.48974815,-1.9617124047356402
199,spec-6649-56364-0826-dered.dr16,17923033.344464116,-1.603519373243811
200,spec-7059-56592-0286-dered.dr16,3217916977380872.5,-3.9696044573381952
202,spec-8401-57482-0335-dered.dr16,15556.854481087077,-0.8092044807044785
203,spec-8743-57663-0103-dered.dr16,91870018943.03851,-2.685638643254111
204,spec-8864-57428-0151-dered.dr16,13194110.907113802,-1.6297142963241809
205,spec-9180-57693-0324-dered.dr16,207567.43501477045,-1.1216164383176341
206,spec-11118-58522-0668-dered.dr16,14838.485332732966,-0.913734696582539
207,spec-7686-57015-0350-dered.dr16,20655057.930673152,-1.686713772896957
208,spec-7857-57278-0623-dered.dr16,902413.4155022076,-1.3892335281811847
209,spec-7879-57359-0648-dered.dr16,975046.5643341298,-1.3755838049729918
210,spec-8859-57452-0634-dered.dr16,3482018674.497111,-2.361080250418742
212,spec-9597-58137-0657-dered.dr16,51080434.573331214,-1.8554316408591371
213,spec-10739-58255-0066-dered.dr16,1312288986.382548,-2.252553880360983
214,spec-8229-57430-0776-dered.dr16,63671055.53661119,-1.921793388629562
215,spec-7584-56957-0901-dered.dr16,41408234.598177165,-1.700263207584823
216,spec-11040-58456-0317-dered.dr16,97394172.70741524,-1.8665623188767335
217,spec-5200-56091-0840-dered.dr16,8368697.070493818,-1.6825551352476626
218,spec-5289-55893-0480-dered.dr16,7386072196.231662,-2.3825301780929635
219,spec-5737-56381-0136-dered.dr16,88930914.61407714,-1.8812607620688389
220,spec-5797-56273-0074-dered.dr16,2829303.5785893514,-1.491350731832026
221,spec-5811-56334-0139-dered.dr16,6989.953582637941,-0.6885040652701592
222,spec-5904-56046-0532-dered.dr16,3977.325109623317,-0.6286550576394513
223,spec-5992-56066-0320-dered.dr16,15586843559.245104,-2.4919607312140557
224,spec-5996-56096-0309-dered.dr16,35948224.013345696,-1.7423745923218332
225,spec-6318-56186-0375-dered.dr16,933.066882292485,-0.5046753682456826
226,spec-6415-56310-0857-dered.dr16,10535679.186871182,-1.7025409430470329
227,spec-6623-56367-0121-dered.dr16,1757477275.0442944,-2.2197654773649877
228,spec-6748-56371-0474-dered.dr16,8323888.025864499,-1.591024108346752
229,spec-7088-56657-0068-dered.dr16,326788749.20074373,-2.021912663403793
230,spec-7108-56686-0069-dered.dr16,818189.6670638421,-1.3251482566813144
231,spec-7383-56749-0952-dered.dr16,428100.9537777492,-1.3107755324584458
232,spec-7629-56988-0018-dered.dr16,17166.28935405465,-0.833550971250014
233,spec-7732-58108-0620-dered.dr16,1715.5679896369,-0.567930448227356
234,spec-8503-57519-0032-dered.dr16,59490.25678312696,-1.1184282239797658
235,spec-8843-57423-0592-dered.dr16,1487618278.047515,-2.230729963997418
236,spec-7660-57357-0278-dered.dr16,157.7745321598603,-0.37195306375869724
237,spec-11087-58488-0728-dered.dr16,376520572.9976973,-2.1441019216318624
238,spec-7722-58425-0531-dered.dr16,6568969.465302172,-1.5952467386273594
239,spec-8360-57452-0102-dered.dr16,4728.207258026176,-0.8282958360947887
240,spec-8822-58167-0348-dered.dr16,20099.760198611693,-0.917230338292949
241,spec-11073-58451-0262-dered.dr16,386082579.7848911,-2.125180003907733
242,spec-11074-58488-0563-dered.dr16,2398.809570311597,-0.6856047368792304
244,spec-8067-58253-0102-dered.dr16,1444832357.6035447,-2.2318712831562912
245,spec-8847-57429-0846-dered.dr16,155090731.27071664,-1.9811452380105135
246,spec-7616-56902-0364-dered.dr16,1594.5964481418625,-0.5022194869331692
247,spec-8208-57430-0769-dered.dr16,2141561326.687813,-2.230823491355023
248,spec-10657-58157-0874-dered.dr16,1257919.2437032235,-1.4052726605717867
249,spec-7715-57364-0106-dered.dr16,25145944.089168575,-1.7889824332315882
250,spec-5155-55946-0624-dered.dr16,43337919.676537625,-1.8325904618223277
251,spec-5182-56341-0700-dered.dr16,22904.77326949103,-0.9621020132039562
252,spec-5439-56045-0250-dered.dr16,28334358.925579466,-1.6972267395061913
253,spec-5440-55983-0712-dered.dr16,772985.069684587,-1.41074038119984
254,spec-5859-56065-0052-dered.dr16,2806085.1036004205,-1.5023381850112267
255,spec-6434-56362-0770-dered.dr16,55735623.35546064,-1.8378118308050533
256,spec-6491-56337-0210-dered.dr16,1665294906413.1494,-2.9876834935391097
258,spec-7059-56592-0776-dered.dr16,52900510297.89577,-2.6330844426801776
259,spec-7339-57510-0817-dered.dr16,47475155.06308137,-1.9229667195590405
260,spec-7696-57655-0835-dered.dr16,125466.34780373659,-1.0818267094821938
261,spec-7749-58073-0682-dered.dr16,48008835673.09606,-2.7207093163906397
262,spec-8500-57432-0800-dered.dr16,124423667.78959209,-1.875084741365566
263,spec-9405-58048-0921-dered.dr16,25.720046338149672,-0.11994701870139769
264,spec-7660-57357-0081-dered.dr16,4.018254321258172,0.060287228718367676
265,spec-10925-58271-0036-dered.dr16,297.88384959406534,-0.443677479184038
266,spec-11053-58437-0482-dered.dr16,795113.9152329013,-1.3324513697417177
267,spec-8539-58021-0141-dered.dr16,655322979.6171513,-2.138253012447122
268,spec-9549-57807-0478-dered.dr16,3908889533.4922724,-2.373231450606726
269,spec-8406-57513-0964-dered.dr16,6967.263237605565,-0.8244336269990341
270,spec-7577-56944-0495-dered.dr16,14704487.459726047,-1.6896467109883229
272,spec-10232-58223-0928-dered.dr16,195020677.72781307,-2.0343582386440584
273,spec-11040-58456-0262-dered.dr16,13188044.422269626,-1.7341508252878837
274,spec-7756-58392-0984-dered.dr16,4061119.440779988,-1.5091962237426715
275,spec-5195-56048-0102-dered.dr16,4417169.493729712,-1.5664397148722047
276,spec-5202-55824-0174-dered.dr16,437050433.29140556,-2.0689531391800715
277,spec-5769-56246-0172-dered.dr16,7852.149039431858,-0.8517195384459278
278,spec-5987-56339-0264-dered.dr16,7998891.921559128,-1.5975506559974282
279,spec-5996-56096-0608-dered.dr16,6589460.75036175,-1.4561374371405351
280,spec-6202-56266-0584-dered.dr16,1.0957154568907188,0.5032272758537852
281,spec-6427-56328-0110-dered.dr16,7156107.981291085,-1.6142535493650003
282,spec-6986-56717-0170-dered.dr16,49393813.130267836,-1.838188990464514
283,spec-7088-56657-0588-dered.dr16,91392773.17556112,-1.9189411801107703
285,spec-8857-57449-0410-dered.dr16,43811600.26904022,-1.801299155145838
286,spec-7722-58425-0772-dered.dr16,4762298.435677878,-1.56455482177475
287,spec-8871-57519-0914-dered.dr16,130436814.56077288,-1.9865054579267594
288,spec-9606-58103-0149-dered.dr16,12879721.704225872,-1.5730393367432043
289,spec-11073-58451-0962-dered.dr16,555939.235176116,-1.3494979763477501
290,spec-8729-57399-0846-dered.dr16,116133953.3499062,-1.9532432961914474
291,spec-9329-57688-0257-dered.dr16,5843.251921769014,-0.7348572936752183
292,spec-8528-57896-0376-dered.dr16,2148.2565601191122,-0.7122957633967388
293,spec-8850-57782-0192-dered.dr16,33113165.878401116,-1.8451115851083832
294,spec-10232-58223-0222-dered.dr16,54888337.47111661,-1.8402057782555332
295,spec-11044-58508-0259-dered.dr16,65753.96918025504,-1.074002364307399
296,spec-7892-57333-0134-dered.dr16,3033007.555704271,-1.4195708632857547
297,spec-10242-58161-0406-dered.dr16,145870571.7807995,-1.9464530846662997
298,spec-10276-58225-0877-dered.dr16,0.04062205922762592,0.5424989312279498
299,spec-8504-57518-0098-dered.dr16,3125.01941709091,-0.6354763534904792
300,spec-9564-57817-0665-dered.dr16,5233757.722528585,-1.5503798122031969
301,spec-11085-58462-0573-dered.dr16,166381690.2139293,-1.9399618064585495
302,spec-5204-56036-0816-dered.dr16,369611474.704445,-1.8893110743744654
303,spec-5360-55983-0014-dered.dr16,5129.967520811672,-0.6649350323383474
304,spec-5395-56003-0542-dered.dr16,1682.6687602651132,-0.6162246162446032
305,spec-5397-55944-0352-dered.dr16,1627097.355190106,-1.414502078941956
306,spec-5397-55944-0906-dered.dr16,4280.849058352465,-0.7444408320612096
307,spec-5799-56325-0058-dered.dr16,15399590.156901645,-1.69470423962311
308,spec-5801-56328-0854-dered.dr16,650.5385855747245,-0.5512624744364529
310,spec-5885-56036-0405-dered.dr16,39.67345170997037,-0.15351540620300283
311,spec-5890-56037-0394-dered.dr16,17076108.764236413,-1.6616684083911561
312,spec-5894-56039-0220-dered.dr16,265114788.2525179,-1.9062957897544375
313,spec-5900-56043-0250-dered.dr16,38840276.95766591,-1.7354131261254548
314,spec-5903-56064-0038-dered.dr16,2421031.650211313,-1.4924403757378037
315,spec-6017-56075-0590-dered.dr16,369617.2001857579,-1.17854028179624
316,spec-6406-56330-0854-dered.dr16,3688777.6470051925,-1.4912410505154918
317,spec-6429-56274-0236-dered.dr16,22964021.912314475,-1.79067674818584
318,spec-6449-56356-0116-dered.dr16,7374441.012715263,-1.6120537458679673
319,spec-6635-56370-0548-dered.dr16,60096268.999085955,-1.8566561876623964
320,spec-6833-56413-0278-dered.dr16,100.85676680422876,-0.12634343188371844
321,spec-6973-56741-0344-dered.dr16,393166448.80171156,-2.0248832012509173
322,spec-7565-56809-0200-dered.dr16,21469512.767391965,-1.6385568096494418
323,spec-7718-57362-0079-dered.dr16,421.5821041559807,-0.4883706567116111
324,spec-8490-57104-0424-dered.dr16,420067.5800795518,-1.1698880150315485
325,spec-10467-58138-0567-dered.dr16,44924.88707871555,-0.9454338179951659
327,spec-8532-58022-0979-dered.dr16,2090643.1627542432,-1.4605163222841693
328,spec-10228-58223-0180-dered.dr16,1747204882.8404691,-2.2741938281023044
329,spec-7750-58402-0902-dered.dr16,10.525718058285111,-0.01459259062517536
330,spec-10449-58137-0887-dered.dr16,886322431.7545123,-2.2093557586032526
331,spec-7702-58017-0856-dered.dr16,3985366.2234048476,-1.5478279235487284
332,spec-8055-57187-0793-dered.dr16,15.306481026944706,-0.11561914988664207
334,spec-8743-57663-0458-dered.dr16,217316.66670658128,-1.0496589339992524
335,spec-9239-58018-0304-dered.dr16,0.0006764458723954913,1.0387550651360042
336,spec-9143-57665-0035-dered.dr16,909.4133452197057,-0.4832894811655015
337,spec-7640-57311-0018-dered.dr16,65470.916694532374,-1.0959922895713043
338,spec-7722-58425-0298-dered.dr16,27590008.205766965,-1.7680413274661972
339,spec-8754-58425-0656-dered.dr16,0.00497530464156792,0.842320552252651
340,spec-7915-57309-0358-dered.dr16,2106439.183451954,-1.4805186195453246
341,spec-7906-57333-0305-dered.dr16,115244.98123891576,-1.091949853053109
342,spec-5165-56063-0726-dered.dr16,744381.3059180117,-1.358485776692352
343,spec-5200-56091-0107-dered.dr16,72423650.41974317,-1.864901073895615
344,spec-5423-55958-0320-dered.dr16,4199565.776199085,-1.5533165438706908
345,spec-5480-56001-0920-dered.dr16,139110772.60243887,-1.949020310666552
346,spec-6058-56090-0210-dered.dr16,17082574.89807454,-1.6868269933021605
347,spec-6121-56187-0890-dered.dr16,23788.94619443239,-0.8615481023310559
348,spec-6644-56384-0409-dered.dr16,31523148.621598847,-1.7119010248486026
349,spec-6737-56365-0860-dered.dr16,423236.7921810306,-1.2314512166745992
351,spec-6838-56429-0490-dered.dr16,14.291014458367316,-0.05360818659487922
352,spec-7059-56592-0610-dered.dr16,8367333.345273966,-1.6583322027678635
353,spec-7184-56629-0327-dered.dr16,26.460156877329727,-0.10495018799841288
354,spec-7675-57327-0758-dered.dr16,2166632229.500506,-2.2866104244514833
355,spec-8227-57427-0354-dered.dr16,94938953.495065,-1.9559128044631695
357,spec-8424-58248-0642-dered.dr16,10192733.318366472,-1.6791430401023204
359,spec-8738-57402-0294-dered.dr16,10885.322256618574,-0.9138171137278978
360,spec-11040-58456-0383-dered.dr16,234.44933005858329,-0.40491139730183157
361,spec-7842-56899-0718-dered.dr16,24373657.422969215,-1.742130261896487
362,spec-10720-58250-0979-dered.dr16,33658073.658066966,-1.781078524858358
363,spec-11342-58425-0433-dered.dr16,350270.0429933991,-1.2719382090271008
364,spec-7611-56946-0066-dered.dr16,2246612.5313984803,-1.5232574698226076
365,spec-9405-58048-0552-dered.dr16,17.253469284933193,-0.028041579480410826
366,spec-10938-58514-0582-dered.dr16,2132355718.2036815,-2.2280470070939598
368,spec-7679-57367-0342-dered.dr16,5216176.048825227,-1.4941652973883026
369,spec-9177-58044-0684-dered.dr16,131.36661760738286,-0.3731593299435193
370,spec-11303-58428-0400-dered.dr16,900790.5588099591,-1.408043543805614
371,spec-7579-56954-0755-dered.dr16,16186109.310007833,-1.7559627476087312
372,spec-11315-58402-0654-dered.dr16,5851432.92830448,-1.6085168630740927
373,spec-7702-58017-0190-dered.dr16,111575017.50409947,-2.005381794646905
374,spec-8379-57787-0065-dered.dr16,488768165.74969137,-2.122149142581621
375,spec-8530-58016-0875-dered.dr16,28574.097862753537,-0.9934019732998008
376,spec-5339-55922-0676-dered.dr16,15.04148463298243,-0.029490760107367318
378,spec-5448-56013-0106-dered.dr16,12810596.6484146,-1.7121122968590368
379,spec-5864-56047-0876-dered.dr16,141.19961145065622,-0.3682405395797993
380,spec-5974-56314-0518-dered.dr16,302022280.9259204,-1.9409437020536495
381,spec-5977-56098-0276-dered.dr16,115727246.63455108,-1.8468647207392708
382,spec-6040-56101-0884-dered.dr16,534715597.3635279,-2.0975961483772596
383,spec-6492-56362-0738-dered.dr16,5753253.090343753,-1.5257848603777215
384,spec-6647-56390-0160-dered.dr16,8604498.818160081,-1.6520525951367637
385,spec-6790-56430-0166-dered.dr16,613756819.4852196,-2.1172435052774947
386,spec-8383-57518-0610-dered.dr16,5382225.702630494,-1.5762599718473989
387,spec-7700-58016-0489-dered.dr16,4663.313914209095,-0.7801155074123589
388,spec-7729-58135-0732-dered.dr16,13830.416860773026,-0.8566477514830944
