SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
303,spec-5360-55983-0014-dered.dr16,spec-5360-55983-0014norm.dr16,1.91,11.55566,21.10499,5129.967520811672,-0.6649350323383474
305,spec-5397-55944-0352-dered.dr16,spec-5397-55944-0352norm.dr16,1.91,10.87149,16.78625,1627097.355190106,-1.414502078941956
311,spec-5890-56037-0394-dered.dr16,spec-5890-56037-0394norm.dr16,1.91,12.6032,15.43742,17076108.764236413,-1.6616684083911561
312,spec-5894-56039-0220-dered.dr16,spec-5894-56039-0220norm.dr16,1.91,20.66136,27.43925,265114788.2525179,-1.9062957897544375
313,spec-5900-56043-0250-dered.dr16,spec-5900-56043-0250norm.dr16,1.91,14.19224,20.35825,38840276.95766591,-1.7354131261254548
315,spec-6017-56075-0590-dered.dr16,spec-6017-56075-0590norm.dr16,1.91,11.75031,18.6091,369617.2001857579,-1.17854028179624
316,spec-6406-56330-0854-dered.dr16,spec-6406-56330-0854norm.dr16,1.91,10.98707,16.90803,3688777.6470051925,-1.4912410505154918
317,spec-6429-56274-0236-dered.dr16,spec-6429-56274-0236norm.dr16,1.91,10.233,12.82956,22964021.912314475,-1.79067674818584
320,spec-6833-56413-0278-dered.dr16,spec-6833-56413-0278norm.dr16,1.91,18.38328,29.54184,100.85676680422876,-0.12634343188371844
322,spec-7565-56809-0200-dered.dr16,spec-7565-56809-0200norm.dr16,1.91,12.03942,22.11979,21469512.767391965,-1.6385568096494418
324,spec-8490-57104-0424-dered.dr16,spec-8490-57104-0424norm.dr16,1.91,15.93071,28.03138,810317.1185834857,-1.2479445331118746
325,spec-10467-58138-0567-dered.dr16,spec-10467-58138-0567norm.dr16,1.9101,10.04609,16.41016,44924.88707871555,-0.9454338179951659
330,spec-10449-58137-0887-dered.dr16,spec-10449-58137-0887norm.dr16,1.9104,10.05336,13.43921,886322431.7545123,-2.2093557586032526
334,spec-8743-57663-0458-dered.dr16,spec-8743-57663-0458norm.dr16,1.9105,19.2688,27.38328,217316.66670658128,-1.0496589339992524
336,spec-9143-57665-0035-dered.dr16,spec-9143-57665-0035norm.dr16,1.9106,13.93511,20.32734,909.4133452197057,-0.4832894811655015
340,spec-7915-57309-0358-dered.dr16,spec-7915-57309-0358norm.dr16,1.9108,10.60537,14.76672,2106439.183451954,-1.4805186195453246
341,spec-7906-57333-0305-dered.dr16,spec-7906-57333-0305norm.dr16,1.9109,10.145,15.7732,115244.98123891576,-1.091949853053109
343,spec-5200-56091-0107-dered.dr16,spec-5200-56091-0107norm.dr16,1.911,11.20204,15.55754,72423650.41974317,-1.864901073895615
