SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
221,spec-5811-56334-0139-dered.dr16,spec-5811-56334-0139norm.dr16,1.907,12.4933,23.08618,6989.953582637941,-0.6885040652701592
223,spec-5992-56066-0320-dered.dr16,spec-5992-56066-0320norm.dr16,1.907,11.40098,14.40646,15586843559.245104,-2.4919607312140557
227,spec-6623-56367-0121-dered.dr16,spec-6623-56367-0121norm.dr16,1.907,11.31454,16.31432,1757477275.0442944,-2.2197654773649877
229,spec-7088-56657-0068-dered.dr16,spec-7088-56657-0068norm.dr16,1.907,16.29666,21.37267,326788749.20074373,-2.021912663403793
230,spec-7108-56686-0069-dered.dr16,spec-7108-56686-0069norm.dr16,1.907,10.41413,17.63754,818189.6670638421,-1.3251482566813144
232,spec-7629-56988-0018-dered.dr16,spec-7629-56988-0018norm.dr16,1.907,12.21719,18.63976,17166.28935405465,-0.833550971250014
240,spec-8822-58167-0348-dered.dr16,spec-8822-58167-0348norm.dr16,1.9075,10.00148,13.55732,20099.760198611693,-0.917230338292949
246,spec-7616-56902-0364-dered.dr16,spec-7616-56902-0364norm.dr16,1.9078,14.18242,24.1359,1594.5964481418625,-0.5022194869331692
252,spec-5439-56045-0250-dered.dr16,spec-5439-56045-0250norm.dr16,1.908,12.46591,20.34068,28334358.925579466,-1.6972267395061913
256,spec-6491-56337-0210-dered.dr16,spec-6491-56337-0210norm.dr16,1.908,14.85343,19.42003,1665294906413.1494,-2.9876834935391097
256,spec-6491-56337-0210-dered.dr16,spec-6491-56337-0210norm.dr16,1.908,14.85343,19.42003,1665294906413.1494,-2.9876834935391097
257,spec-6752-56366-0598-dered.dr16,spec-6752-56366-0598norm.dr16,1.908,13.35433,23.99148,7.358410369094391,0.11559480448490542
257,spec-6752-56366-0598-dered.dr16,spec-6752-56366-0598norm.dr16,1.908,13.35433,23.99148,7.358410369094391,0.11559480448490542
260,spec-7696-57655-0835-dered.dr16,spec-7696-57655-0835norm.dr16,1.908,10.51766,20.86646,125466.34780373659,-1.0818267094821938
262,spec-8500-57432-0800-dered.dr16,spec-8500-57432-0800norm.dr16,1.908,14.93105,21.58291,124423667.78959209,-1.875084741365566
267,spec-8539-58021-0141-dered.dr16,spec-8539-58021-0141norm.dr16,1.9083,10.2671,15.91486,655322979.6171513,-2.138253012447122
276,spec-5202-55824-0174-dered.dr16,spec-5202-55824-0174norm.dr16,1.909,10.98969,16.12446,437050433.29140556,-2.0689531391800715
279,spec-5996-56096-0608-dered.dr16,spec-5996-56096-0608norm.dr16,1.909,14.33523,25.54516,6589460.75036175,-1.4561374371405351
280,spec-6202-56266-0584-dered.dr16,spec-6202-56266-0584norm.dr16,1.909,23.53825,43.0472,1.0957154568907188,0.5032272758537852
283,spec-7088-56657-0588-dered.dr16,spec-7088-56657-0588norm.dr16,1.909,11.73535,13.67434,91392773.17556112,-1.9189411801107703
288,spec-9606-58103-0149-dered.dr16,spec-9606-58103-0149norm.dr16,1.9092,13.66721,23.71033,12879721.704225872,-1.5730393367432043
291,spec-9329-57688-0257-dered.dr16,spec-9329-57688-0257norm.dr16,1.9094,11.78096,25.03324,5843.251921769014,-0.7348572936752183
296,spec-7892-57333-0134-dered.dr16,spec-7892-57333-0134norm.dr16,1.9098,15.06977,23.61623,3033007.555704271,-1.4195708632857547
302,spec-5204-56036-0816-dered.dr16,spec-5204-56036-0816norm.dr16,1.91,20.3275,31.33261,369611474.704445,-1.8893110743744654
303,spec-5360-55983-0014-dered.dr16,spec-5360-55983-0014norm.dr16,1.91,10.65926,21.10499,5129.967520811672,-0.6649350323383474
305,spec-5397-55944-0352-dered.dr16,spec-5397-55944-0352norm.dr16,1.91,11.906,16.78625,1627097.355190106,-1.414502078941956
311,spec-5890-56037-0394-dered.dr16,spec-5890-56037-0394norm.dr16,1.91,11.4317,15.43742,17076108.764236413,-1.6616684083911561
312,spec-5894-56039-0220-dered.dr16,spec-5894-56039-0220norm.dr16,1.91,18.88161,27.43925,265114788.2525179,-1.9062957897544375
313,spec-5900-56043-0250-dered.dr16,spec-5900-56043-0250norm.dr16,1.91,13.28384,20.35825,38840276.95766591,-1.7354131261254548
315,spec-6017-56075-0590-dered.dr16,spec-6017-56075-0590norm.dr16,1.91,10.68893,18.6091,369617.2001857579,-1.17854028179624
316,spec-6406-56330-0854-dered.dr16,spec-6406-56330-0854norm.dr16,1.91,10.4677,16.90803,3688777.6470051925,-1.4912410505154918
320,spec-6833-56413-0278-dered.dr16,spec-6833-56413-0278norm.dr16,1.91,17.3358,29.54184,100.85676680422876,-0.12634343188371844
320,spec-6833-56413-0278-dered.dr16,spec-6833-56413-0278norm.dr16,1.91,17.3358,29.54184,100.85676680422876,-0.12634343188371844
322,spec-7565-56809-0200-dered.dr16,spec-7565-56809-0200norm.dr16,1.91,13.31134,22.11979,21469512.767391965,-1.6385568096494418
324,spec-8490-57104-0424-dered.dr16,spec-8490-57104-0424norm.dr16,1.91,15.46938,28.03138,420067.5800795518,-1.1698880150315485
324,spec-8490-57104-0424-dered.dr16,spec-8490-57104-0424norm.dr16,1.91,15.46938,28.03138,420067.5800795518,-1.1698880150315485
334,spec-8743-57663-0458-dered.dr16,spec-8743-57663-0458norm.dr16,1.9105,18.7764,27.38328,217316.66670658128,-1.0496589339992524
336,spec-9143-57665-0035-dered.dr16,spec-9143-57665-0035norm.dr16,1.9106,13.415,20.32734,909.4133452197057,-0.4832894811655015
340,spec-7915-57309-0358-dered.dr16,spec-7915-57309-0358norm.dr16,1.9108,10.38881,14.76672,2106439.183451954,-1.4805186195453246
348,spec-6644-56384-0409-dered.dr16,spec-6644-56384-0409norm.dr16,1.911,11.90586,18.40858,31523148.621598847,-1.7119010248486026
349,spec-6737-56365-0860-dered.dr16,spec-6737-56365-0860norm.dr16,1.911,13.02319,19.97517,423236.7921810306,-1.2314512166745992
361,spec-7842-56899-0718-dered.dr16,spec-7842-56899-0718norm.dr16,1.9111,10.18444,20.74003,24373657.422969215,-1.742130261896487
366,spec-10938-58514-0582-dered.dr16,spec-10938-58514-058norm.dr16,1.9114,13.19608,18.50229,2132355718.2036815,-2.2280470070939598
